Brand,Model,Year,Price,Trim,Image Paths,Length (mm),Width (mm),Height (mm),Wheelbase (mm),Number of Seats,Combined Maximum Power (HP @ RPM),Combined Maximum Torque (N.m @ RPM),Maximum Speed (Km/h),Acceleration (0 - 100 km/h),Fuel Tank Capacity (Litre),Combined Fuel/Energy Consumption (Liter/100 KM),Cylinders,Recommend Fuel Grade,Number of Gears
BAIC,BJ30,2025.0,1575000,Pro,images\BAIC BJ30 2025\car_img_1.jpg; images\BAIC BJ30 2025\car_img_2.jpg; images\BAIC BJ30 2025\car_img_3.jpg; images\BAIC BJ30 2025\car_img_4.jpg; images\BAIC BJ30 2025\car_img_5.jpg; images\BAIC BJ30 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,BJ30,2025.0,1745000,Off Road Hybrid,images\BAIC BJ30 2025\car_img_1.jpg; images\BAIC BJ30 2025\car_img_2.jpg; images\BAIC BJ30 2025\car_img_3.jpg; images\BAIC BJ30 2025\car_img_4.jpg; images\BAIC BJ30 2025\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,BJ30,2025.0,1675000,Ultra Hybrid,images\BAIC BJ30 2025\car_img_1.jpg; images\BAIC BJ30 2025\car_img_2.jpg; images\BAIC BJ30 2025\car_img_3.jpg; images\BAIC BJ30 2025\car_img_4.jpg; images\BAIC BJ30 2025\car_img_5.jpg; images\BAIC BJ30 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,U5 Plus,2026.0,769900,High Line,images\BAIC U5 Plus 2026\car_img_1.jpg; images\BAIC U5 Plus 2026\car_img_2.jpg; images\BAIC U5 Plus 2026\car_img_3.jpg; images\BAIC U5 Plus 2026\car_img_4.jpg; images\BAIC U5 Plus 2026\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,U5 Plus,2026.0,854900,Top Line,images\BAIC U5 Plus 2026\car_img_1.jpg; images\BAIC U5 Plus 2026\car_img_2.jpg; images\BAIC U5 Plus 2026\car_img_3.jpg; images\BAIC U5 Plus 2026\car_img_4.jpg; images\BAIC U5 Plus 2026\car_img_5.jpg; images\BAIC U5 Plus 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,U5 Plus,2026.0,724900,Comfort,images\BAIC U5 Plus 2026\car_img_1.jpg; images\BAIC U5 Plus 2026\car_img_2.jpg; images\BAIC U5 Plus 2026\car_img_3.jpg; images\BAIC U5 Plus 2026\car_img_4.jpg; images\BAIC U5 Plus 2026\car_img_5.jpg; images\BAIC U5 Plus 2026\car_img_6.jpg; images\BAIC U5 Plus 2026\car_img_7.jpg; images\BAIC U5 Plus 2026\car_img_8.jpg; images\BAIC U5 Plus 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X7,2025.0,1379900,High Line,images\BAIC X7 2025\car_img_1.jpg; images\BAIC X7 2025\car_img_2.jpg; images\BAIC X7 2025\car_img_3.jpg; images\BAIC X7 2025\car_img_4.jpg; images\BAIC X7 2025\car_img_5.jpg; images\BAIC X7 2025\car_img_6.jpg; images\BAIC X7 2025\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X7,2025.0,1454900,Top Line,images\BAIC X7 2025\car_img_1.jpg; images\BAIC X7 2025\car_img_2.jpg; images\BAIC X7 2025\car_img_3.jpg; images\BAIC X7 2025\car_img_4.jpg; images\BAIC X7 2025\car_img_5.jpg; images\BAIC X7 2025\car_img_6.jpg; images\BAIC X7 2025\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X7,2025.0,1529900,Premium Line,images\BAIC X7 2025\car_img_1.jpg; images\BAIC X7 2025\car_img_2.jpg; images\BAIC X7 2025\car_img_3.jpg; images\BAIC X7 2025\car_img_4.jpg; images\BAIC X7 2025\car_img_5.jpg; images\BAIC X7 2025\car_img_6.jpg; images\BAIC X7 2025\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X 55,2025.0,1099990,High Line,images\BAIC X 55 2025\car_img_1.jpg; images\BAIC X 55 2025\car_img_2.jpg; images\BAIC X 55 2025\car_img_3.jpg; images\BAIC X 55 2025\car_img_4.jpg; images\BAIC X 55 2025\car_img_5.jpg; images\BAIC X 55 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X 55,2025.0,1199900,Top Line,images\BAIC X 55 2025\car_img_1.jpg; images\BAIC X 55 2025\car_img_2.jpg; images\BAIC X 55 2025\car_img_3.jpg; images\BAIC X 55 2025\car_img_4.jpg; images\BAIC X 55 2025\car_img_5.jpg; images\BAIC X 55 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X 55,2025.0,1314900,Premium Line,images\BAIC X 55 2025\car_img_1.jpg; images\BAIC X 55 2025\car_img_2.jpg; images\BAIC X 55 2025\car_img_3.jpg; images\BAIC X 55 2025\car_img_4.jpg; images\BAIC X 55 2025\car_img_5.jpg; images\BAIC X 55 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bestune,B70,2025.0,1305000,Deluxe,images\Bestune B70 2025\car_img_1.jpg; images\Bestune B70 2025\car_img_2.jpg; images\Bestune B70 2025\car_img_3.jpg; images\Bestune B70 2025\car_img_4.jpg; images\Bestune B70 2025\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bestune,B70,2025.0,1325000,Premium,images\Bestune B70 2025\car_img_1.jpg; images\Bestune B70 2025\car_img_2.jpg; images\Bestune B70 2025\car_img_3.jpg; images\Bestune B70 2025\car_img_4.jpg; images\Bestune B70 2025\car_img_5.jpg; images\Bestune B70 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bestune,T55,2025.0,1055000,Premium Plus,images\Bestune T55 2025\car_img_1.jpg; images\Bestune T55 2025\car_img_2.jpg; images\Bestune T55 2025\car_img_3.jpg; images\Bestune T55 2025\car_img_4.jpg; images\Bestune T55 2025\car_img_5.jpg; images\Bestune T55 2025\car_img_6.jpg; images\Bestune T55 2025\car_img_7.jpg,4437.0,1850.0,1625.0,2650.0,5.0,169,258,190,N/A,50.0,7,4.0,95.0,7.0
Bestune,T77,2023.0,1070000,1.5 A/T Turbo Comfort,images\Bestune T77 2023\car_img_1.jpg; images\Bestune T77 2023\car_img_2.jpg; images\Bestune T77 2023\car_img_3.jpg; images\Bestune T77 2023\car_img_4.jpg; images\Bestune T77 2023\car_img_5.jpg; images\Bestune T77 2023\car_img_6.jpg; images\Bestune T77 2023\car_img_7.jpg; images\Bestune T77 2023\car_img_8.jpg; images\Bestune T77 2023\car_img_9.jpg,4525.0,1845.0,1615.0,2700.0,5.0,167,258 nm,192 Kmph,N/A,45.0,7,4.0,95.0,7.0
Bestune,T77,2025.0,1275000,Premium,images\Bestune T77 2025\car_img_1.jpg; images\Bestune T77 2025\car_img_2.jpg; images\Bestune T77 2025\car_img_3.jpg; images\Bestune T77 2025\car_img_4.jpg; images\Bestune T77 2025\car_img_5.jpg; images\Bestune T77 2025\car_img_6.jpg,4525.0,1845.0,1615.0,2700.0,5.0,167,258,192 Kmph,N/A,45.0,7,4.0,95.0,7.0
BMW,118i,2025.0,2450000,M Sport,images\BMW 118i 2025\car_img_1.jpg; images\BMW 118i 2025\car_img_2.jpg; images\BMW 118i 2025\car_img_3.jpg; images\BMW 118i 2025\car_img_4.jpg; images\BMW 118i 2025\car_img_5.jpg; images\BMW 118i 2025\car_img_6.jpg; images\BMW 118i 2025\car_img_7.jpg; images\BMW 118i 2025\car_img_8.jpg,4361.0,1800.0,1459.0,2670.0,5.0,140,220,215,8٫7,N/A,5٫9,3.0,N/A,7.0
BMW,218,2025.0,2650000,M Sport,images\BMW 218 2025\car_img_1.jpg; images\BMW 218 2025\car_img_2.jpg; images\BMW 218 2025\car_img_3.jpg; images\BMW 218 2025\car_img_4.jpg; images\BMW 218 2025\car_img_5.jpg; images\BMW 218 2025\car_img_6.jpg; images\BMW 218 2025\car_img_7.jpg; images\BMW 218 2025\car_img_8.jpg; images\BMW 218 2025\car_img_9.jpg; images\BMW 218 2025\car_img_10.jpg; images\BMW 218 2025\car_img_11.jpg,4548.0,1800.0,1420.0,2670.0,5.0,140,220,215,8٫7,N/A,5٫9,3.0,N/A,7.0
BMW,320i,2025.0,3600000,M-Sport,images\BMW 320i 2025\car_img_1.jpg; images\BMW 320i 2025\car_img_2.jpg; images\BMW 320i 2025\car_img_3.jpg; images\BMW 320i 2025\car_img_4.jpg; images\BMW 320i 2025\car_img_5.jpg; images\BMW 320i 2025\car_img_6.jpg; images\BMW 320i 2025\car_img_7.jpg; images\BMW 320i 2025\car_img_8.jpg; images\BMW 320i 2025\car_img_9.jpg; images\BMW 320i 2025\car_img_10.jpg; images\BMW 320i 2025\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,320i,2025.0,3150000,Advantage,images\BMW 320i 2025\car_img_1.jpg; images\BMW 320i 2025\car_img_2.jpg; images\BMW 320i 2025\car_img_3.jpg; images\BMW 320i 2025\car_img_4.jpg; images\BMW 320i 2025\car_img_5.jpg; images\BMW 320i 2025\car_img_6.jpg; images\BMW 320i 2025\car_img_7.jpg; images\BMW 320i 2025\car_img_8.jpg; images\BMW 320i 2025\car_img_9.jpg; images\BMW 320i 2025\car_img_10.jpg; images\BMW 320i 2025\car_img_11.jpg; images\BMW 320i 2025\car_img_12.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,320i,2025.0,3350000,Luxury,images\BMW 320i 2025\car_img_1.jpg; images\BMW 320i 2025\car_img_2.jpg; images\BMW 320i 2025\car_img_3.jpg; images\BMW 320i 2025\car_img_4.jpg; images\BMW 320i 2025\car_img_5.jpg; images\BMW 320i 2025\car_img_6.jpg; images\BMW 320i 2025\car_img_7.jpg; images\BMW 320i 2025\car_img_8.jpg; images\BMW 320i 2025\car_img_9.jpg; images\BMW 320i 2025\car_img_10.jpg; images\BMW 320i 2025\car_img_11.jpg; images\BMW 320i 2025\car_img_12.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,330i,2024.0,4100000,2.0 A/T LCI M Sport,images\BMW 330i 2024\car_img_1.jpg; images\BMW 330i 2024\car_img_2.jpg; images\BMW 330i 2024\car_img_3.jpg; images\BMW 330i 2024\car_img_4.jpg; images\BMW 330i 2024\car_img_5.jpg; images\BMW 330i 2024\car_img_6.jpg; images\BMW 330i 2024\car_img_7.jpg,4709.0,1456.0,1435.0,2851.0,5.0,258,400/1550-4400,250,5٫9,59.0,6٫5,4.0,95.0,8.0
BMW,340i,2025.0,5900000,M-Sport,images\BMW 340i 2025\car_img_1.jpg; images\BMW 340i 2025\car_img_2.jpg; images\BMW 340i 2025\car_img_3.jpg; images\BMW 340i 2025\car_img_4.jpg; images\BMW 340i 2025\car_img_5.jpg; images\BMW 340i 2025\car_img_6.jpg; images\BMW 340i 2025\car_img_7.jpg; images\BMW 340i 2025\car_img_8.jpg; images\BMW 340i 2025\car_img_9.jpg; images\BMW 340i 2025\car_img_10.jpg,4709.0,1456.0,1435.0,2851.0,5.0,387,500/1900-5000,250,4٫4,59.0,8,6.0,95.0,8.0
BMW,420i Convertible,2025.0,4900000,2.0 A/T 420i M Sport,images\BMW 420i Convertible 2025\car_img_1.jpg; images\BMW 420i Convertible 2025\car_img_2.jpg; images\BMW 420i Convertible 2025\car_img_3.jpg; images\BMW 420i Convertible 2025\car_img_4.jpg; images\BMW 420i Convertible 2025\car_img_5.jpg; images\BMW 420i Convertible 2025\car_img_6.jpg; images\BMW 420i Convertible 2025\car_img_7.jpg; images\BMW 420i Convertible 2025\car_img_8.jpg,4783.0,1852.0,1442.0,2856.0,4.0,184,300 / 1350-4000,235,8٫2,59.0,6٫6,4.0,95.0,8.0
BMW,420i Gran Coupe,2025.0,4650000,2.0 A/T 420i GC,images\BMW 420i Gran Coupe 2025\car_img_1.jpg; images\BMW 420i Gran Coupe 2025\car_img_2.jpg; images\BMW 420i Gran Coupe 2025\car_img_3.jpg; images\BMW 420i Gran Coupe 2025\car_img_4.jpg,4783.0,1852.0,1442.0,2856.0,5.0,184,300 / 1350-4000,235,7٫9,59.0,6٫5,4.0,95.0,8.0
BMW,440i Coupe,2025.0,7000000,M440i xDrive,images\BMW 440i Coupe 2025\car_img_1.jpg; images\BMW 440i Coupe 2025\car_img_2.jpg; images\BMW 440i Coupe 2025\car_img_3.jpg; images\BMW 440i Coupe 2025\car_img_4.jpg,4768.0,1852.0,1383.0,2851.0,N/A,387/6500,500/1800-5000,250,4٫8,59.0,7٫7,6.0,95.0,8.0
BMW,520i,2025.0,5750000,2.0 A/T M Sport,images\BMW 520i 2025\car_img_1.jpg; images\BMW 520i 2025\car_img_2.jpg; images\BMW 520i 2025\car_img_3.jpg; images\BMW 520i 2025\car_img_4.jpg; images\BMW 520i 2025\car_img_5.jpg; images\BMW 520i 2025\car_img_6.jpg; images\BMW 520i 2025\car_img_7.jpg; images\BMW 520i 2025\car_img_8.jpg; images\BMW 520i 2025\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,520i,2025.0,4250000,Luxury 1.6,images\BMW 520i 2025\car_img_1.jpg; images\BMW 520i 2025\car_img_2.jpg; images\BMW 520i 2025\car_img_3.jpg; images\BMW 520i 2025\car_img_4.jpg; images\BMW 520i 2025\car_img_5.jpg; images\BMW 520i 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,740i,2025.0,11200000,3.0 A/T Pure Excellence LWB,images\BMW 740i 2025\car_img_1.jpg; images\BMW 740i 2025\car_img_2.jpg; images\BMW 740i 2025\car_img_3.jpg; images\BMW 740i 2025\car_img_4.jpg; images\BMW 740i 2025\car_img_5.jpg; images\BMW 740i 2025\car_img_6.jpg; images\BMW 740i 2025\car_img_7.jpg; images\BMW 740i 2025\car_img_8.jpg; images\BMW 740i 2025\car_img_9.jpg; images\BMW 740i 2025\car_img_10.jpg,5391.0,1950.0,1544.0,3215.0,5.0,381,520,250,5٫4,74.0,7٫9,6.0,N/A,8.0
BMW,760i,2025.0,13400000,4.4 A/T xDrive M Sport,images\BMW 760i 2025\car_img_1.jpg; images\BMW 760i 2025\car_img_2.jpg; images\BMW 760i 2025\car_img_3.jpg; images\BMW 760i 2025\car_img_4.jpg; images\BMW 760i 2025\car_img_5.jpg; images\BMW 760i 2025\car_img_6.jpg; images\BMW 760i 2025\car_img_7.jpg; images\BMW 760i 2025\car_img_8.jpg; images\BMW 760i 2025\car_img_9.jpg; images\BMW 760i 2025\car_img_10.jpg,5391.0,1950.0,1544.0,3215.0,5.0,544,750,250,4٫2,74.0,11٫2,8.0,N/A,8.0
BMW,i4,2024.0,4300000,GC eDrive40 - M Sport,images\BMW i4 2024\car_img_1.jpg; images\BMW i4 2024\car_img_2.jpg; images\BMW i4 2024\car_img_3.jpg; images\BMW i4 2024\car_img_4.jpg; images\BMW i4 2024\car_img_5.jpg; images\BMW i4 2024\car_img_6.jpg; images\BMW i4 2024\car_img_7.jpg; images\BMW i4 2024\car_img_8.jpg; images\BMW i4 2024\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,340,430,190,5٫7,N/A,N/A,N/A,N/A,N/A
BMW,i5,2025.0,6200000,eDrive40 - M Sport,images\BMW i5 2025\car_img_1.jpg; images\BMW i5 2025\car_img_2.jpg; images\BMW i5 2025\car_img_3.jpg; images\BMW i5 2025\car_img_4.jpg; images\BMW i5 2025\car_img_5.jpg; images\BMW i5 2025\car_img_6.jpg; images\BMW i5 2025\car_img_7.jpg; images\BMW i5 2025\car_img_8.jpg; images\BMW i5 2025\car_img_9.jpg; images\BMW i5 2025\car_img_10.jpg; images\BMW i5 2025\car_img_11.jpg; images\BMW i5 2025\car_img_12.jpg; images\BMW i5 2025\car_img_13.jpg,5060.0,1900.0,1515.0,1995.0,5.0,340,400,193,6,N/A,N/A,N/A,N/A,N/A
BMW,i7,2025.0,10560000,xDrive60 Pure Excellence,images\BMW i7 2025\car_img_1.jpg; images\BMW i7 2025\car_img_2.jpg; images\BMW i7 2025\car_img_3.jpg; images\BMW i7 2025\car_img_4.jpg,5391.0,1950.0,1544.0,3215.0,5.0,544,745,240,4٫7,N/A,N/A,N/A,N/A,1.0
BMW,i7,2024.0,10500000,xDrive60 Pure Excellence,images\BMW i7 2024\car_img_1.jpg; images\BMW i7 2024\car_img_2.jpg; images\BMW i7 2024\car_img_3.jpg; images\BMW i7 2024\car_img_4.jpg; images\BMW i7 2024\car_img_5.jpg,N/A,N/A,N/A,N/A,5.0,544,745,240,4٫7,N/A,N/A,N/A,N/A,1.0
BMW,iX,2025.0,7550000,xDrive50,images\BMW iX 2025\car_img_1.jpg; images\BMW iX 2025\car_img_2.jpg; images\BMW iX 2025\car_img_3.jpg; images\BMW iX 2025\car_img_4.jpg,4953.0,1967.0,1595.0,3000.0,5.0,523,765,200,4٫6,N/A,N/A,N/A,N/A,N/A
BMW,iX,2024.0,7280000,xDrive50,images\BMW iX 2024\car_img_1.jpg; images\BMW iX 2024\car_img_2.jpg; images\BMW iX 2024\car_img_3.jpg; images\BMW iX 2024\car_img_4.jpg; images\BMW iX 2024\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,iX,2024.0,6420000,xDrive40,images\BMW iX 2024\car_img_1.jpg; images\BMW iX 2024\car_img_2.jpg; images\BMW iX 2024\car_img_3.jpg; images\BMW iX 2024\car_img_4.jpg; images\BMW iX 2024\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,iX1,2025.0,3650000,eDrive20 - M Sport,images\BMW iX1 2025\car_img_1.jpg; images\BMW iX1 2025\car_img_2.jpg; images\BMW iX1 2025\car_img_3.jpg; images\BMW iX1 2025\car_img_4.jpg; images\BMW iX1 2025\car_img_5.jpg; images\BMW iX1 2025\car_img_6.jpg; images\BMW iX1 2025\car_img_7.jpg; images\BMW iX1 2025\car_img_8.jpg; images\BMW iX1 2025\car_img_9.jpg; images\BMW iX1 2025\car_img_10.jpg; images\BMW iX1 2025\car_img_11.jpg; images\BMW iX1 2025\car_img_12.jpg; images\BMW iX1 2025\car_img_13.jpg; images\BMW iX1 2025\car_img_14.jpg,4500.0,1845.0,1616.0,2692.0,5.0,204,250,170,8٫6,N/A,6٫3,N/A,N/A,N/A
BMW,iX1,2024.0,3600000,iX1 xDrive30 - xLine,images\BMW iX1 2024\car_img_1.jpg; images\BMW iX1 2024\car_img_2.jpg; images\BMW iX1 2024\car_img_3.jpg; images\BMW iX1 2024\car_img_4.jpg; images\BMW iX1 2024\car_img_5.jpg; images\BMW iX1 2024\car_img_6.jpg; images\BMW iX1 2024\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,iX2,2025.0,3850000,eDrive20 M Sport,images\BMW iX2 2025\car_img_1.jpg; images\BMW iX2 2025\car_img_2.jpg; images\BMW iX2 2025\car_img_3.jpg; images\BMW iX2 2025\car_img_4.jpg; images\BMW iX2 2025\car_img_5.jpg; images\BMW iX2 2025\car_img_6.jpg; images\BMW iX2 2025\car_img_7.jpg; images\BMW iX2 2025\car_img_8.jpg; images\BMW iX2 2025\car_img_9.jpg; images\BMW iX2 2025\car_img_10.jpg; images\BMW iX2 2025\car_img_11.jpg; images\BMW iX2 2025\car_img_12.jpg; images\BMW iX2 2025\car_img_13.jpg; images\BMW iX2 2025\car_img_14.jpg,4554.0,1845.0,1590.0,2692.0,5.0,204,250,170,8٫6,N/A,6٫3,N/A,9.0,N/A
BMW,M135,2025.0,4450000,xDrive,images\BMW M135 2025\car_img_1.jpg; images\BMW M135 2025\car_img_2.jpg; images\BMW M135 2025\car_img_3.jpg; images\BMW M135 2025\car_img_4.jpg; images\BMW M135 2025\car_img_5.jpg; images\BMW M135 2025\car_img_6.jpg; images\BMW M135 2025\car_img_7.jpg; images\BMW M135 2025\car_img_8.jpg; images\BMW M135 2025\car_img_9.jpg; images\BMW M135 2025\car_img_10.jpg; images\BMW M135 2025\car_img_11.jpg; images\BMW M135 2025\car_img_12.jpg,4361.0,1800.0,1459.0,2670.0,5.0,300,400,250,4٫9,N/A,8٫3,N/A,N/A,7.0
BMW,M235,2025.0,4700000,xDrive,images\BMW M235 2025\car_img_1.jpg; images\BMW M235 2025\car_img_2.jpg; images\BMW M235 2025\car_img_3.jpg; images\BMW M235 2025\car_img_4.jpg; images\BMW M235 2025\car_img_5.jpg; images\BMW M235 2025\car_img_6.jpg; images\BMW M235 2025\car_img_7.jpg; images\BMW M235 2025\car_img_8.jpg; images\BMW M235 2025\car_img_9.jpg; images\BMW M235 2025\car_img_10.jpg; images\BMW M235 2025\car_img_11.jpg; images\BMW M235 2025\car_img_12.jpg; images\BMW M235 2025\car_img_13.jpg; images\BMW M235 2025\car_img_14.jpg; images\BMW M235 2025\car_img_15.jpg; images\BMW M235 2025\car_img_16.jpg; images\BMW M235 2025\car_img_17.jpg; images\BMW M235 2025\car_img_18.jpg,4548.0,1800.0,1420.0,2670.0,5.0,N/A,N/A,250,4٫9,N/A,8٫3,N/A,N/A,7.0
BMW,M3,2023.0,7500000,3.0 A/T Competition,images\BMW M3 2023\car_img_1.jpg; images\BMW M3 2023\car_img_2.jpg; images\BMW M3 2023\car_img_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,M3,2023.0,7800000,3.0 A/T Competition M xDrive,images\BMW M3 2023\car_img_1.jpg; images\BMW M3 2023\car_img_2.jpg; images\BMW M3 2023\car_img_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,M3,2025.0,10600000,Competition xDrive,images\BMW M3 2025\car_img_1.jpg; images\BMW M3 2025\car_img_2.jpg; images\BMW M3 2025\car_img_3.jpg; images\BMW M3 2025\car_img_4.jpg; images\BMW M3 2025\car_img_5.jpg; images\BMW M3 2025\car_img_6.jpg; images\BMW M3 2025\car_img_7.jpg; images\BMW M3 2025\car_img_8.jpg; images\BMW M3 2025\car_img_9.jpg; images\BMW M3 2025\car_img_10.jpg,4709.0,1456.0,1435.0,2851.0,5.0,480,550,250,4٫2,59.0,6٫9,6.0,95.0,8.0
BMW,M4,2023.0,7860000,3.0 A/T Competition M xDrive,images\BMW M4 2023\car_img_1.jpg; images\BMW M4 2023\car_img_2.jpg; images\BMW M4 2023\car_img_3.jpg; images\BMW M4 2023\car_img_4.jpg; images\BMW M4 2023\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,M4,2023.0,7560000,3.0 A/T Competition Coupe,images\BMW M4 2023\car_img_1.jpg; images\BMW M4 2023\car_img_2.jpg; images\BMW M4 2023\car_img_3.jpg; images\BMW M4 2023\car_img_4.jpg; images\BMW M4 2023\car_img_5.jpg; images\BMW M4 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,M5,2025.0,12850000,Sedan,images\BMW M5 2025\car_img_1.jpg; images\BMW M5 2025\car_img_2.jpg; images\BMW M5 2025\car_img_3.jpg; images\BMW M5 2025\car_img_4.jpg; images\BMW M5 2025\car_img_5.jpg; images\BMW M5 2025\car_img_6.jpg; images\BMW M5 2025\car_img_7.jpg; images\BMW M5 2025\car_img_8.jpg; images\BMW M5 2025\car_img_9.jpg; images\BMW M5 2025\car_img_10.jpg; images\BMW M5 2025\car_img_11.jpg,N/A,N/A,N/A,N/A,5.0,727,1000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,M5,2023.0,9720000,4.4 A/T Competition,images\BMW M5 2023\car_img_1.jpg; images\BMW M5 2023\car_img_2.jpg; images\BMW M5 2023\car_img_3.jpg; images\BMW M5 2023\car_img_4.jpg,4983.0,1903.0,1469.0,2982.0,N/A,625,750,305,3.3,68.0,10.6,8.0,95.0,8.0
BMW,M8,2023.0,11520000,4.4 A/T GC,images\BMW M8 2023\car_img_1.jpg; images\BMW M8 2023\car_img_2.jpg; images\BMW M8 2023\car_img_3.jpg; images\BMW M8 2023\car_img_4.jpg; images\BMW M8 2023\car_img_5.jpg; images\BMW M8 2023\car_img_6.jpg,4867.0,1632.0,1354.0,2827.0,4.0,530/5500-6000,750/1800-4500,250,4٫1,68.0,10٫7,8.0,95.0,8.0
BMW,M850i,2024.0,9400000,4.4 A/T GC LCI,images\BMW M850i 2024\car_img_1.jpg; images\BMW M850i 2024\car_img_2.jpg; images\BMW M850i 2024\car_img_3.jpg; images\BMW M850i 2024\car_img_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,M850i,2024.0,9650000,4.4 A/T Convertible,images\BMW M850i 2024\car_img_1.jpg; images\BMW M850i 2024\car_img_2.jpg; images\BMW M850i 2024\car_img_3.jpg; images\BMW M850i 2024\car_img_4.jpg; images\BMW M850i 2024\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,X1,2025.0,3350000,1.5 A/T sDrive18i M Sport,images\BMW X1 2025\car_img_1.jpg; images\BMW X1 2025\car_img_2.jpg; images\BMW X1 2025\car_img_3.jpg; images\BMW X1 2025\car_img_4.jpg; images\BMW X1 2025\car_img_5.jpg; images\BMW X1 2025\car_img_6.jpg; images\BMW X1 2025\car_img_7.jpg; images\BMW X1 2025\car_img_8.jpg; images\BMW X1 2025\car_img_9.jpg; images\BMW X1 2025\car_img_10.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,X1,2025.0,3000000,1.5 A/T sDrive18i xLine,images\BMW X1 2025\car_img_1.jpg; images\BMW X1 2025\car_img_2.jpg; images\BMW X1 2025\car_img_3.jpg; images\BMW X1 2025\car_img_4.jpg; images\BMW X1 2025\car_img_5.jpg; images\BMW X1 2025\car_img_6.jpg; images\BMW X1 2025\car_img_7.jpg; images\BMW X1 2025\car_img_8.jpg; images\BMW X1 2025\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
