Brand,Model,Year,Price,Trim,Image_Paths,Transmission,Fuel_Type,Body_Type,Engine_Capacity,Horsepower,Torque,Max_Speed,Acceleration,Width,Length,Height,Wheelbase,Seats,Cylinders,Fuel_Tank,Number_of_Gears,Fuel_Consumption
Dongfeng,Aeolus Huge Hybrid,2025,1545000,Hybrid Special Color,images\Dongfeng Aeolus Huge Hybrid 2025\car_img_1.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_2.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_3.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_4.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_5.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_6.jpg,Automatic,,,,,,,,,,,,,,,,
Dongfeng,Box,2026,770000,330,images\Dongfeng Box 2026\car_img_1.jpg; images\Dongfeng Box 2026\car_img_2.jpg; images\Dongfeng Box 2026\car_img_3.jpg; images\Dongfeng Box 2026\car_img_4.jpg; images\Dongfeng Box 2026\car_img_5.jpg; images\Dongfeng Box 2026\car_img_6.jpg; images\Dongfeng Box 2026\car_img_7.jpg; images\Dongfeng Box 2026\car_img_8.jpg; images\Dongfeng Box 2026\car_img_9.jpg; images\Dongfeng Box 2026\car_img_10.jpg; images\Dongfeng Box 2026\car_img_11.jpg; images\Dongfeng Box 2026\car_img_12.jpg,Automatic,,Hatchback,,,,,,,,,,,,,,
Dongfeng,Box,2026,870000,430,images\Dongfeng Box 2026\car_img_1.jpg; images\Dongfeng Box 2026\car_img_2.jpg; images\Dongfeng Box 2026\car_img_3.jpg; images\Dongfeng Box 2026\car_img_4.jpg; images\Dongfeng Box 2026\car_img_5.jpg; images\Dongfeng Box 2026\car_img_6.jpg; images\Dongfeng Box 2026\car_img_7.jpg; images\Dongfeng Box 2026\car_img_8.jpg; images\Dongfeng Box 2026\car_img_9.jpg; images\Dongfeng Box 2026\car_img_10.jpg; images\Dongfeng Box 2026\car_img_11.jpg; images\Dongfeng Box 2026\car_img_12.jpg,Automatic,,Hatchback,,,,,,,,,,,,,,
Dongfeng,Box,2026,770000,Dongfeng Automtic,images\Dfm_Box_Dongfeng___Automtic_63877\img_1.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_2.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_3.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_4.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_5.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_6.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_7.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_8.png,automatic,Electric,Hatchback,,94,160,,,0,,,,4,,,,
Dongfeng,Box,2026,870000,Highline,images\Dfm_Box_Highline_68072\img_1.png; images\Dfm_Box_Highline_68072\img_2.png; images\Dfm_Box_Highline_68072\img_3.png; images\Dfm_Box_Highline_68072\img_4.png; images\Dfm_Box_Highline_68072\img_5.png; images\Dfm_Box_Highline_68072\img_6.png; images\Dfm_Box_Highline_68072\img_7.png; images\Dfm_Box_Highline_68072\img_8.png,automatic,Electric,Hatchback,,94,160,,,0,,,,4,,,,
Dongfeng,E Pai007,2026,1350000,530 Pro,images\Dfm_E+Pai+007_530_Pro_55276\img_1.png; images\Dfm_E+Pai+007_530_Pro_55276\img_2.png; images\Dfm_E+Pai+007_530_Pro_55276\img_3.png; images\Dfm_E+Pai+007_530_Pro_55276\img_4.png; images\Dfm_E+Pai+007_530_Pro_55276\img_5.png; images\Dfm_E+Pai+007_530_Pro_55276\img_6.png; images\Dfm_E+Pai+007_530_Pro_55276\img_7.png; images\Dfm_E+Pai+007_530_Pro_55276\img_8.png; images\Dfm_E+Pai+007_530_Pro_55276\img_9.png,automatic,Electric,Sedan,,215,310,,6.8,"1,900","4,900","1,460",2900,4,,,,
Dongfeng,E Pai007,2026,1450000,620 Pro,images\Dfm_E+Pai+007_620_Pro_59946\img_1.png; images\Dfm_E+Pai+007_620_Pro_59946\img_2.png; images\Dfm_E+Pai+007_620_Pro_59946\img_3.png; images\Dfm_E+Pai+007_620_Pro_59946\img_4.png; images\Dfm_E+Pai+007_620_Pro_59946\img_5.png; images\Dfm_E+Pai+007_620_Pro_59946\img_6.png; images\Dfm_E+Pai+007_620_Pro_59946\img_7.png; images\Dfm_E+Pai+007_620_Pro_59946\img_8.png; images\Dfm_E+Pai+007_620_Pro_59946\img_9.png,automatic,Electric,Sedan,,268,320,,5.8,"1,900","4,900","1,460",2900,4,,,,
Dongfeng,Huge,2025,1200000,Hybrid,images\Dfm_Huge_Hybrid_68061\img_1.png; images\Dfm_Huge_Hybrid_68061\img_2.jpg; images\Dfm_Huge_Hybrid_68061\img_3.jpg; images\Dfm_Huge_Hybrid_68061\img_4.png; images\Dfm_Huge_Hybrid_68061\img_5.jpg; images\Dfm_Huge_Hybrid_68061\img_6.png; images\Dfm_Huge_Hybrid_68061\img_7.png; images\Dfm_Huge_Hybrid_68061\img_8.png; images\Dfm_Huge_Hybrid_68061\img_9.jpg; images\Dfm_Huge_Hybrid_68061\img_10.jpg,automatic,Hybrid,SUV,1500,180,540,,,"1,910","4,720","1,702",2825,5,4,52,9,5.8
Dongfeng,Huge,2025,1300000,Special Color,images\Dfm_Huge_Special_Color_64216\img_1.png; images\Dfm_Huge_Special_Color_64216\img_2.png; images\Dfm_Huge_Special_Color_64216\img_3.png; images\Dfm_Huge_Special_Color_64216\img_4.jpg; images\Dfm_Huge_Special_Color_64216\img_5.png; images\Dfm_Huge_Special_Color_64216\img_6.jpg; images\Dfm_Huge_Special_Color_64216\img_7.jpg; images\Dfm_Huge_Special_Color_64216\img_8.jpg; images\Dfm_Huge_Special_Color_64216\img_9.jpg; images\Dfm_Huge_Special_Color_64216\img_10.png,automatic,Hybrid,SUV,1500,246,540,,,"1,910","4,720","1,702",2825,5,4,52,9,5.8
Dongfeng,Mage,2026,1290000,Elite,images\Dfm_Mage_Elite_68842\img_1.png; images\Dfm_Mage_Elite_68842\img_2.png; images\Dfm_Mage_Elite_68842\img_3.png; images\Dfm_Mage_Elite_68842\img_4.png; images\Dfm_Mage_Elite_68842\img_5.png; images\Dfm_Mage_Elite_68842\img_6.png; images\Dfm_Mage_Elite_68842\img_7.png,DSG,gas,SUV,1500,204,350,,8.5,0,,,,5,4,,7,
Dongfeng,Mage,2026,1190000,Highline,images\Dongfeng Mage 2026\car_img_1.jpg; images\Dongfeng Mage 2026\car_img_2.jpg; images\Dongfeng Mage 2026\car_img_3.jpg; images\Dongfeng Mage 2026\car_img_4.jpg; images\Dongfeng Mage 2026\car_img_5.jpg; images\Dongfeng Mage 2026\car_img_6.jpg; images\Dongfeng Mage 2026\car_img_7.jpg; images\Dongfeng Mage 2026\car_img_8.jpg; images\Dongfeng Mage 2026\car_img_9.jpg; images\Dongfeng Mage 2026\car_img_10.jpg; images\Dfm_Mage_Highline_64611\img_1.png; images\Dfm_Mage_Highline_64611\img_2.png; images\Dfm_Mage_Highline_64611\img_3.png; images\Dfm_Mage_Highline_64611\img_4.png; images\Dfm_Mage_Highline_64611\img_5.png; images\Dfm_Mage_Highline_64611\img_6.png; images\Dfm_Mage_Highline_64611\img_7.png,Automatic,gas,SUV,1500,204,350,,8.5,,,,,5,4,,7,
Dongfeng,Mage,2026,1290000,Sportline,images\Dongfeng Mage 2026\car_img_1.jpg; images\Dongfeng Mage 2026\car_img_2.jpg; images\Dongfeng Mage 2026\car_img_3.jpg; images\Dongfeng Mage 2026\car_img_4.jpg; images\Dongfeng Mage 2026\car_img_5.jpg; images\Dongfeng Mage 2026\car_img_6.jpg; images\Dongfeng Mage 2026\car_img_7.jpg; images\Dongfeng Mage 2026\car_img_8.jpg; images\Dongfeng Mage 2026\car_img_9.jpg; images\Dongfeng Mage 2026\car_img_10.jpg,Automatic,,SUV,,,,,,,,,,,,,,
Dongfeng,Mhero1,2026,5990000,Premium,images\Dfm_Mhero+1_Premium_72638\img_1.png; images\Dfm_Mhero+1_Premium_72638\img_2.png; images\Dfm_Mhero+1_Premium_72638\img_3.png; images\Dfm_Mhero+1_Premium_72638\img_4.png; images\Dfm_Mhero+1_Premium_72638\img_5.png; images\Dfm_Mhero+1_Premium_72638\img_6.png; images\Dfm_Mhero+1_Premium_72638\img_7.png; images\Dfm_Mhero+1_Premium_72638\img_8.png; images\Dfm_Mhero+1_Premium_72638\img_9.png,automatic,Plug-in Hybrid,SUV,1500,804,1050,,6,"2,080","4,987","1,935",2950,5,4,,,
Dongfeng,Shine,2026,790000,Advance,images\Dongfeng Shine 2026\car_img_1.jpg; images\Dongfeng Shine 2026\car_img_2.jpg; images\Dongfeng Shine 2026\car_img_3.jpg; images\Dongfeng Shine 2026\car_img_4.jpg; images\Dongfeng Shine 2026\car_img_5.jpg; images\Dongfeng Shine 2026\car_img_6.jpg; images\Dongfeng Shine 2026\car_img_7.jpg; images\Dfm_Shine_Advance_72252\img_1.png; images\Dfm_Shine_Advance_72252\img_2.jpg; images\Dfm_Shine_Advance_72252\img_3.jpg; images\Dfm_Shine_Advance_72252\img_4.jpg; images\Dfm_Shine_Advance_72252\img_5.jpg; images\Dfm_Shine_Advance_72252\img_6.jpg; images\Dfm_Shine_Advance_72252\img_7.jpg,Automatic,gas,Sedan,1500,125,158,,,,,,,4,4,,6,
Dongfeng,Shine,2026,945000,Sport,images\Dongfeng Shine 2026\car_img_1.jpg; images\Dongfeng Shine 2026\car_img_2.jpg; images\Dongfeng Shine 2026\car_img_3.jpg; images\Dongfeng Shine 2026\car_img_4.jpg; images\Dongfeng Shine 2026\car_img_5.jpg; images\Dongfeng Shine 2026\car_img_6.jpg; images\Dongfeng Shine 2026\car_img_7.jpg; images\Dfm_Shine_Sport_75122\img_1.jpg; images\Dfm_Shine_Sport_75122\img_2.png; images\Dfm_Shine_Sport_75122\img_3.jpg; images\Dfm_Shine_Sport_75122\img_4.jpg; images\Dfm_Shine_Sport_75122\img_5.jpg; images\Dfm_Shine_Sport_75122\img_6.jpg; images\Dfm_Shine_Sport_75122\img_7.jpg,Automatic,gas,Sedan,1500,197,300,,,,,,,4,4,,6,
Dongfeng,Voyah Dream,2026,4900000,Premium,images\Dfm_Voyah_Dream_Premium_72418\img_1.png; images\Dfm_Voyah_Dream_Premium_72418\img_2.png; images\Dfm_Voyah_Dream_Premium_72418\img_3.png; images\Dfm_Voyah_Dream_Premium_72418\img_4.png; images\Dfm_Voyah_Dream_Premium_72418\img_5.png; images\Dfm_Voyah_Dream_Premium_72418\img_6.png; images\Dfm_Voyah_Dream_Premium_72418\img_7.png; images\Dfm_Voyah_Dream_Premium_72418\img_8.png; images\Dfm_Voyah_Dream_Premium_72418\img_9.jpg,automatic,Plug-in Hybrid,MiniVans,,563,840,,6,"1,980","5,300","1,800",3200,6,,,,
Dongfeng,Voyah Free,2026,2650000,Luxury,images\Dfm_Voyah_Free_Luxury_69137\img_1.png; images\Dfm_Voyah_Free_Luxury_69137\img_2.png; images\Dfm_Voyah_Free_Luxury_69137\img_3.png; images\Dfm_Voyah_Free_Luxury_69137\img_4.png; images\Dfm_Voyah_Free_Luxury_69137\img_5.png; images\Dfm_Voyah_Free_Luxury_69137\img_6.png,DSG,Plug-in Hybrid,SUV,1500,482,720,,4.5,0,,,,5,4,,8,
Dongfeng,Voyah Passion,2026,2550000,Premium,images\Dfm_Voyah+Passion_Premium_78368\img_1.png; images\Dfm_Voyah+Passion_Premium_78368\img_2.png; images\Dfm_Voyah+Passion_Premium_78368\img_3.png; images\Dfm_Voyah+Passion_Premium_78368\img_4.png; images\Dfm_Voyah+Passion_Premium_78368\img_5.png; images\Dfm_Voyah+Passion_Premium_78368\img_6.png; images\Dfm_Voyah+Passion_Premium_78368\img_7.png,automatic,Plug-in Hybrid,Sedan,1500,522,810,,5.9,"1,970","5,880","1,500",3000,4,4,,,
EXEED,Es,2026,1850000,Comfort,images\EXEED ES 2026\car_img_1.jpg; images\EXEED ES 2026\car_img_2.jpg; images\EXEED ES 2026\car_img_3.jpg; images\EXEED ES 2026\car_img_4.jpg; images\EXEED ES 2026\car_img_5.jpg; images\EXEED ES 2026\car_img_6.jpg; images\EXEED ES 2026\car_img_7.jpg; images\EXEED ES 2026\car_img_8.jpg; images\EXEED ES 2026\car_img_9.jpg; images\Exeed_Exeed_Es_Comfort_79243\img_1.png; images\Exeed_Exeed_Es_Comfort_79243\img_2.png; images\Exeed_Exeed_Es_Comfort_79243\img_3.png; images\Exeed_Exeed_Es_Comfort_79243\img_4.png; images\Exeed_Exeed_Es_Comfort_79243\img_5.png; images\Exeed_Exeed_Es_Comfort_79243\img_6.jpg; images\Exeed_Exeed_Es_Comfort_79243\img_7.png,Automatic,Electric,Sedan,1500,261,324,,7.9,"1,978","4,945","1,485",3000,5,4,67,,
EXEED,Es,2026,2250000,Flagship,images\EXEED ES 2026\car_img_1.jpg; images\EXEED ES 2026\car_img_2.jpg; images\EXEED ES 2026\car_img_3.jpg; images\EXEED ES 2026\car_img_4.jpg; images\EXEED ES 2026\car_img_5.jpg; images\EXEED ES 2026\car_img_6.jpg; images\EXEED ES 2026\car_img_7.jpg; images\EXEED ES 2026\car_img_8.jpg; images\EXEED ES 2026\car_img_9.jpg; images\EXEED ES 2026\car_img_10.jpg; images\EXEED ES 2026\car_img_11.jpg; images\Exeed_Exeed_Es_Flagship_82533\img_1.png; images\Exeed_Exeed_Es_Flagship_82533\img_2.png; images\Exeed_Exeed_Es_Flagship_82533\img_3.png; images\Exeed_Exeed_Es_Flagship_82533\img_4.png; images\Exeed_Exeed_Es_Flagship_82533\img_5.jpg; images\Exeed_Exeed_Es_Flagship_82533\img_6.png; images\Exeed_Exeed_Es_Flagship_82533\img_7.png,Automatic,Plug-in Hybrid,Sedan,1500,462,634,,4.9,"1,978","4,945","1,485",3000,5,4,67,,
EXEED,Et,2026,2550000,Flagship,images\EXEED ET 2026\car_img_1.jpg; images\EXEED ET 2026\car_img_2.jpg; images\EXEED ET 2026\car_img_3.jpg; images\EXEED ET 2026\car_img_4.jpg; images\EXEED ET 2026\car_img_5.jpg; images\EXEED ET 2026\car_img_6.jpg; images\EXEED ET 2026\car_img_7.jpg; images\EXEED ET 2026\car_img_8.jpg; images\EXEED ET 2026\car_img_9.jpg; images\EXEED ET 2026\car_img_10.jpg; images\EXEED ET 2026\car_img_11.jpg; images\Exeed_Et_Flagship_81780\img_1.jpg; images\Exeed_Et_Flagship_81780\img_2.jpg; images\Exeed_Et_Flagship_81780\img_3.jpg; images\Exeed_Et_Flagship_81780\img_4.jpg; images\Exeed_Et_Flagship_81780\img_5.jpg; images\Exeed_Et_Flagship_81780\img_6.jpg,Automatic,Plug-in Hybrid,SUV,1500,462,634,,49,"1,975","4,980","1,698",3000,5,4,67,,
EXEED,Et,2026,2350000,Luxury,images\EXEED ET 2026\car_img_1.jpg; images\EXEED ET 2026\car_img_2.jpg; images\EXEED ET 2026\car_img_3.jpg; images\EXEED ET 2026\car_img_4.jpg; images\EXEED ET 2026\car_img_5.jpg; images\EXEED ET 2026\car_img_6.jpg; images\EXEED ET 2026\car_img_7.jpg; images\EXEED ET 2026\car_img_8.jpg; images\EXEED ET 2026\car_img_9.jpg; images\EXEED ET 2026\car_img_10.jpg; images\EXEED ET 2026\car_img_11.jpg; images\Exeed_Et_Luxury_78553\img_1.jpg; images\Exeed_Et_Luxury_78553\img_2.jpg; images\Exeed_Et_Luxury_78553\img_3.jpg; images\Exeed_Et_Luxury_78553\img_4.jpg; images\Exeed_Et_Luxury_78553\img_5.jpg; images\Exeed_Et_Luxury_78553\img_6.jpg,Automatic,Plug-in Hybrid,SUV,1500,462,634,,49,"1,975","4,980","1,698",3000,5,4,67,,
EXEED,Exceed Lx,2026,1190000,Comfort,images\Exeed_Exceed_Lx_Comfort_84568\img_1.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_2.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_3.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_4.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_5.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_6.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_7.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_8.jpg,DSG,gas,SUV,1500,145,230,,,"1,848","4,533","1,699",2670,5,4,50,6,
EXEED,Exceed Lx,2026,1340000,Luxury,images\Exeed_Exceed_Lx_Luxury_87897\img_1.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_2.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_3.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_4.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_5.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_6.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_7.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_8.jpg,DSG,gas,SUV,1600,184,290,,,"1,848","4,533","1,699",2670,5,4,50,7,
EXEED,Lx,2026,1190000,Comfort,images\EXEED LX 2026\car_img_1.jpg; images\EXEED LX 2026\car_img_2.jpg; images\EXEED LX 2026\car_img_3.jpg; images\EXEED LX 2026\car_img_4.jpg; images\EXEED LX 2026\car_img_5.jpg; images\EXEED LX 2026\car_img_6.jpg; images\EXEED LX 2026\car_img_7.jpg; images\EXEED LX 2026\car_img_8.jpg; images\EXEED LX 2026\car_img_9.jpg; images\EXEED LX 2026\car_img_10.jpg; images\EXEED LX 2026\car_img_11.jpg,Automatic,,,,,,,,,,,,,,,,
EXEED,Lx,2026,1340000,Luxury,images\EXEED LX 2026\car_img_1.jpg; images\EXEED LX 2026\car_img_2.jpg; images\EXEED LX 2026\car_img_3.jpg; images\EXEED LX 2026\car_img_4.jpg; images\EXEED LX 2026\car_img_5.jpg; images\EXEED LX 2026\car_img_6.jpg; images\EXEED LX 2026\car_img_7.jpg; images\EXEED LX 2026\car_img_8.jpg; images\EXEED LX 2026\car_img_9.jpg; images\EXEED LX 2026\car_img_10.jpg; images\EXEED LX 2026\car_img_11.jpg,Automatic,,,,,,,,,,,,,,,,
EXEED,Rx,2025,2380000,Flagship,images\Exeed_Exeed_Rx_Flagship_88893\img_1.png; images\Exeed_Exeed_Rx_Flagship_88893\img_2.png; images\Exeed_Exeed_Rx_Flagship_88893\img_3.png; images\Exeed_Exeed_Rx_Flagship_88893\img_4.png; images\Exeed_Exeed_Rx_Flagship_88893\img_5.png; images\Exeed_Exeed_Rx_Flagship_88893\img_6.png; images\Exeed_Exeed_Rx_Flagship_88893\img_7.png; images\Exeed_Exeed_Rx_Flagship_88893\img_8.png,DSG,gas,SUV,2000,261,385,,,"1,920","4,775","1,671",2800,5,4,,7,
EXEED,Rx,2025,2480000,Flagship,images\EXEED RX 2025\car_img_1.jpg; images\EXEED RX 2025\car_img_2.jpg; images\EXEED RX 2025\car_img_3.jpg; images\EXEED RX 2025\car_img_4.jpg; images\EXEED RX 2025\car_img_5.jpg; images\EXEED RX 2025\car_img_6.jpg; images\EXEED RX 2025\car_img_7.jpg; images\EXEED RX 2025\car_img_8.jpg; images\EXEED RX 2025\car_img_9.jpg; images\EXEED RX 2025\car_img_10.jpg; images\EXEED RX 2025\car_img_11.jpg,Automatic,,SUV,,,,,,,,,,,,,,
EXEED,Rx,2025,2380000,Flagship (Green And Blue Paint),images\EXEED RX 2025\car_img_1.jpg; images\EXEED RX 2025\car_img_2.jpg; images\EXEED RX 2025\car_img_3.jpg; images\EXEED RX 2025\car_img_4.jpg,Automatic,,SUV,,,,,,,,,,,,,,
EXEED,Rx,2025,2080000,Luxury,images\EXEED RX 2025\car_img_1.jpg; images\EXEED RX 2025\car_img_2.jpg; images\EXEED RX 2025\car_img_3.jpg; images\EXEED RX 2025\car_img_4.jpg; images\EXEED RX 2025\car_img_5.jpg; images\EXEED RX 2025\car_img_6.jpg; images\EXEED RX 2025\car_img_7.jpg; images\EXEED RX 2025\car_img_8.jpg; images\EXEED RX 2025\car_img_9.jpg; images\EXEED RX 2025\car_img_10.jpg; images\EXEED RX 2025\car_img_11.jpg,Automatic,,SUV,,,,,,,,,,,,,,
EXEED,Rx,2025,1980000,Luxury (Green & Blue Paint),images\EXEED RX 2025\car_img_1.jpg; images\EXEED RX 2025\car_img_2.jpg; images\EXEED RX 2025\car_img_3.jpg; images\EXEED RX 2025\car_img_4.jpg,Automatic,,SUV,,,,,,,,,,,,,,
EXEED,Rx,2025,1980000,Rx Automtic,images\Exeed_Exeed_Rx_RX__Automtic_85319\img_1.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_2.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_3.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_4.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_5.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_6.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_7.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_8.png,DSG,gas,SUV,2000,261,385,,,"1,920","4,775","1,671",2800,5,4,,7,
EXEED,Vx,2025,2980000,Flagship,images\EXEED VX 2025\car_img_1.jpg; images\EXEED VX 2025\car_img_2.jpg; images\EXEED VX 2025\car_img_3.jpg; images\EXEED VX 2025\car_img_4.jpg; images\EXEED VX 2025\car_img_5.jpg; images\Exeed_Vx_flagship_84276\img_1.png; images\Exeed_Vx_flagship_84276\img_2.jpg; images\Exeed_Vx_flagship_84276\img_3.jpg; images\Exeed_Vx_flagship_84276\img_4.png; images\Exeed_Vx_flagship_84276\img_5.jpg; images\Exeed_Vx_flagship_84276\img_6.jpg,Automatic,gas,SUV,2000,261,385,,,"1,940","4,970","1,940",2900,7,4,65,8,
EXEED,Vx,2025,2680000,Luxury,images\EXEED VX 2025\car_img_1.jpg; images\EXEED VX 2025\car_img_2.jpg; images\EXEED VX 2025\car_img_3.jpg; images\EXEED VX 2025\car_img_4.jpg; images\EXEED VX 2025\car_img_5.jpg; images\EXEED VX 2025\car_img_6.jpg; images\Exeed_Vx_Luxury_92834\img_1.jpg; images\Exeed_Vx_Luxury_92834\img_2.jpg; images\Exeed_Vx_Luxury_92834\img_3.jpg; images\Exeed_Vx_Luxury_92834\img_4.jpg; images\Exeed_Vx_Luxury_92834\img_5.png; images\Exeed_Vx_Luxury_92834\img_6.png,Automatic,gas,SUV,2000,261,385,,,"1,940","4,970","1,940",2900,7,4,65,8,
Fiat,500X,2025,1140000,Cross,images\Fiat_500X_Cross_87906\img_1.png; images\Fiat_500X_Cross_87906\img_2.jpg; images\Fiat_500X_Cross_87906\img_3.jpg; images\Fiat_500X_Cross_87906\img_4.jpg; images\Fiat_500X_Cross_87906\img_5.jpg; images\Fiat_500X_Cross_87906\img_6.png; images\Fiat_500X_Cross_87906\img_7.jpg,automatic,gas,SUV,1400,140,230,,12.3,"1,796","4,269","1,608",,5,4,48,6,5.7
Fiat,500X,2026,954900,1.4 At Cross,images\Fiat 500X 2026\car_img_1.jpg; images\Fiat 500X 2026\car_img_2.jpg; images\Fiat 500X 2026\car_img_3.jpg; images\Fiat 500X 2026\car_img_4.jpg; images\Fiat 500X 2026\car_img_5.jpg; images\Fiat 500X 2026\car_img_6.jpg; images\Fiat 500X 2026\car_img_7.jpg; images\Fiat 500X 2026\car_img_8.jpg; images\Fiat 500X 2026\car_img_9.jpg; images\Fiat 500X 2026\car_img_10.jpg,Automatic,,SUV,,140/5000,230/1750,190,10٫3,1796,4265,1608,2570,5,4,50,6,5٫7
Fiat,500X,2026,954900,Cross,images\Fiat_500X_Cross_91212\img_1.jpg; images\Fiat_500X_Cross_91212\img_2.jpg; images\Fiat_500X_Cross_91212\img_3.jpg; images\Fiat_500X_Cross_91212\img_4.png; images\Fiat_500X_Cross_91212\img_5.jpg; images\Fiat_500X_Cross_91212\img_6.jpg; images\Fiat_500X_Cross_91212\img_7.png; images\Fiat_500X_Cross_91212\img_8.jpg,automatic,gas,SUV,1400,140,230,,12.3,"1,796","4,269","1,608",,5,4,48,6,5.7
Fiat,E-Ulysee,2026,2790000,Lounge,images\Fiat E-Ulysee 2026\car_img_1.jpg; images\Fiat E-Ulysee 2026\car_img_2.jpg; images\Fiat E-Ulysee 2026\car_img_3.jpg; images\Fiat E-Ulysee 2026\car_img_4.jpg; images\Fiat E-Ulysee 2026\car_img_5.jpg; images\Fiat E-Ulysee 2026\car_img_6.jpg; images\Fiat E-Ulysee 2026\car_img_7.jpg; images\Fiat E-Ulysee 2026\car_img_8.jpg,Automatic,,,,136,270,,,2010,4956,1890,,6,,,,
Fiat,Tipo,2025,694900,Entry,images\Fiat_Tipo_Entry_96137\img_1.png; images\Fiat_Tipo_Entry_96137\img_2.png; images\Fiat_Tipo_Entry_96137\img_3.jpg; images\Fiat_Tipo_Entry_96137\img_4.jpg; images\Fiat_Tipo_Entry_96137\img_5.jpg; images\Fiat_Tipo_Entry_96137\img_6.jpg; images\Fiat_Tipo_Entry_96137\img_7.jpg,manual,gas,Sedan,1400,95,127,,11.5,"1,790","4,540","1,490",2636,5,4,45,6,5.7
Fiat,Tipo,2025,744900,Entry‏ Plus,images\Fiat_Tipo_Entry‏_Plus_99418\img_1.jpg; images\Fiat_Tipo_Entry‏_Plus_99418\img_2.jpg; images\Fiat_Tipo_Entry‏_Plus_99418\img_3.jpg; images\Fiat_Tipo_Entry‏_Plus_99418\img_4.png; images\Fiat_Tipo_Entry‏_Plus_99418\img_5.jpg; images\Fiat_Tipo_Entry‏_Plus_99418\img_6.png; images\Fiat_Tipo_Entry‏_Plus_99418\img_7.png,manual,gas,Sedan,1400,95,127,,11.5,"1,790","4,540","1,490",2636,5,4,45,6,5.7
Fiat,Tipo,2025,794900,Mid,images\Fiat_Tipo_MID_90694\img_1.png; images\Fiat_Tipo_MID_90694\img_2.png; images\Fiat_Tipo_MID_90694\img_3.jpg; images\Fiat_Tipo_MID_90694\img_4.jpg; images\Fiat_Tipo_MID_90694\img_5.jpg; images\Fiat_Tipo_MID_90694\img_6.jpg; images\Fiat_Tipo_MID_90694\img_7.png,manual,gas,Sedan,1400,95,127,,11.5,"1,790","4,540","1,490",2636,5,4,45,6,5.7
Ford,Focus,2023,1350000,Connected 4D,images\Ford_Focus_Connected_4d_98595\img_1.png; images\Ford_Focus_Connected_4d_98595\img_2.jpg; images\Ford_Focus_Connected_4d_98595\img_3.jpg; images\Ford_Focus_Connected_4d_98595\img_4.jpg; images\Ford_Focus_Connected_4d_98595\img_5.jpg; images\Ford_Focus_Connected_4d_98595\img_6.png; images\Ford_Focus_Connected_4d_98595\img_7.jpg; images\Ford_Focus_Connected_4d_98595\img_8.jpg; images\Ford_Focus_Connected_4d_98595\img_9.jpg,automatic,gas,Sedan,1500,120,151,,,"1,825","4,647","1,471",,5,3,,6,
Ford,Focus,2023,1325000,Connected 5D,images\Ford_Focus_Connected_5d_6156\img_1.jpg; images\Ford_Focus_Connected_5d_6156\img_2.jpg; images\Ford_Focus_Connected_5d_6156\img_3.jpg; images\Ford_Focus_Connected_5d_6156\img_4.png; images\Ford_Focus_Connected_5d_6156\img_5.jpg; images\Ford_Focus_Connected_5d_6156\img_6.jpg; images\Ford_Focus_Connected_5d_6156\img_7.jpg; images\Ford_Focus_Connected_5d_6156\img_8.jpg; images\Ford_Focus_Connected_5d_6156\img_9.png,automatic,gas,Hatchback,1500,120,151,,,0,,,,5,3,,6,
