Brand,Model,Price,Year,Trim,Transmission,Fuel Type,Body Type,Engine Capacity,Speeds,Horsepower,Fuel,Consumption,Width,Length,Height,Wheel Base,Seats,Number of Cylinders,Fuel Tank Capacity,Torque,Acceleration,Image Paths
Arcfox,Kaola S,1199900,2026,Pro,automatic,N/A,MiniVans,N/A,N/A,161.0,N/A,N/A,"1,870","4,500","1,655",2820.0,5.0,N/A,N/A,240.0,11.0,images\Arcfox_Kaola_S_Pro_76829\img_1.jpg; images\Arcfox_Kaola_S_Pro_76829\img_2.jpg; images\Arcfox_Kaola_S_Pro_76829\img_3.jpg; images\Arcfox_Kaola_S_Pro_76829\img_4.jpg; images\Arcfox_Kaola_S_Pro_76829\img_5.jpg; images\Arcfox_Kaola_S_Pro_76829\img_6.jpg; images\Arcfox_Kaola_S_Pro_76829\img_7.jpg; images\Arcfox_Kaola_S_Pro_76829\img_8.jpg
Arcfox,T1,789900,2026,Pro,automatic,Electric,N/A,N/A,N/A,95.0,N/A,N/A,"1,860","4,337","1,572",2770.0,5.0,N/A,N/A,176.0,N/A,images\Arcfox_T1_Pro_80081\img_1.png; images\Arcfox_T1_Pro_80081\img_2.png; images\Arcfox_T1_Pro_80081\img_3.png; images\Arcfox_T1_Pro_80081\img_4.png; images\Arcfox_T1_Pro_80081\img_5.png; images\Arcfox_T1_Pro_80081\img_6.png; images\Arcfox_T1_Pro_80081\img_7.png; images\Arcfox_T1_Pro_80081\img_8.png
Arcfox,T1,849900,2026,Plus,automatic,N/A,N/A,N/A,N/A,95.0,N/A,N/A,"1,860","4,337","1,572",2770.0,5.0,N/A,N/A,176.0,N/A,images\Arcfox_T1_Plus_83702\img_1.png; images\Arcfox_T1_Plus_83702\img_2.png; images\Arcfox_T1_Plus_83702\img_3.png; images\Arcfox_T1_Plus_83702\img_4.png; images\Arcfox_T1_Plus_83702\img_5.png; images\Arcfox_T1_Plus_83702\img_6.png; images\Arcfox_T1_Plus_83702\img_7.png; images\Arcfox_T1_Plus_83702\img_8.png
Audi,Q2,2100000,2025,S Line,automatic,gas,SUV,1400.0,7.0,150.0,95.0,5.1,"1,794","4,191","1,508",2595.0,5.0,4.0,50.0,200.0,10.3,images\Audi_Q2_S_Line_74179\img_1.jpg; images\Audi_Q2_S_Line_74179\img_2.jpg; images\Audi_Q2_S_Line_74179\img_3.jpg; images\Audi_Q2_S_Line_74179\img_4.jpg; images\Audi_Q2_S_Line_74179\img_5.jpg; images\Audi_Q2_S_Line_74179\img_6.jpg; images\Audi_Q2_S_Line_74179\img_7.jpg; images\Audi_Q2_S_Line_74179\img_8.png; images\Audi_Q2_S_Line_74179\img_9.jpg; images\Audi_Q2_S_Line_74179\img_10.jpg
Audi,Q2,2200000,2026,S Line,automatic,gas,SUV,1400.0,7.0,150.0,95.0,5.1,"1,794","4,191","1,508",2595.0,5.0,4.0,50.0,200.0,10.3,images\Audi_Q2_S_Line_77869\img_1.jpg; images\Audi_Q2_S_Line_77869\img_2.jpg; images\Audi_Q2_S_Line_77869\img_3.jpg; images\Audi_Q2_S_Line_77869\img_4.jpg; images\Audi_Q2_S_Line_77869\img_5.jpg; images\Audi_Q2_S_Line_77869\img_6.jpg; images\Audi_Q2_S_Line_77869\img_7.jpg; images\Audi_Q2_S_Line_77869\img_8.jpg; images\Audi_Q2_S_Line_77869\img_9.jpg; images\Audi_Q2_S_Line_77869\img_10.png
Audi,Q8 E Tron,4990000,2024,Q8 E-tron  Automtic,automatic,Electric,SUV,N/A,N/A,408.0,N/A,5.6,"1,937","4,915","1,619",2928.0,5.0,N/A,N/A,664.0,N/A,images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_1.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_2.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_3.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_4.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_5.png; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_6.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_7.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_8.jpg
Audi,Q8 E Tron,5150000,2024,Top Line,automatic,Electric,SUV,N/A,N/A,408.0,N/A,5.6,"1,937","4,915","1,619",2928.0,5.0,N/A,N/A,664.0,N/A,images\Audi_Q8_E_Tron_Top_Line_84962\img_1.jpg; images\Audi_Q8_E_Tron_Top_Line_84962\img_2.png; images\Audi_Q8_E_Tron_Top_Line_84962\img_3.jpg; images\Audi_Q8_E_Tron_Top_Line_84962\img_4.jpg; images\Audi_Q8_E_Tron_Top_Line_84962\img_5.jpg; images\Audi_Q8_E_Tron_Top_Line_84962\img_6.jpg; images\Audi_Q8_E_Tron_Top_Line_84962\img_7.jpg; images\Audi_Q8_E_Tron_Top_Line_84962\img_8.jpg
Audi,Q8 E Tron,5200000,2024,Sportback,automatic,Electric,SUV,N/A,N/A,408.0,N/A,5.6,"1,937","4,915","1,619",2928.0,5.0,N/A,N/A,664.0,N/A,images\Audi_Q8_E_Tron_Sportback_72038\img_1.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_2.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_3.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_4.png; images\Audi_Q8_E_Tron_Sportback_72038\img_5.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_6.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_7.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_8.jpg
Audi,Q8 E Tron,5350000,2024,Baseline,automatic,Electric,SUV,N/A,N/A,408.0,N/A,5.6,"1,937","4,915","1,619",2928.0,5.0,N/A,N/A,664.0,N/A,images\Audi_Q8_E_Tron_Baseline_75693\img_1.jpg; images\Audi_Q8_E_Tron_Baseline_75693\img_2.jpg; images\Audi_Q8_E_Tron_Baseline_75693\img_3.png; images\Audi_Q8_E_Tron_Baseline_75693\img_4.jpg; images\Audi_Q8_E_Tron_Baseline_75693\img_5.jpg; images\Audi_Q8_E_Tron_Baseline_75693\img_6.jpg; images\Audi_Q8_E_Tron_Baseline_75693\img_7.jpg; images\Audi_Q8_E_Tron_Baseline_75693\img_8.jpg
Audi,Rs Q8,7600000,2024,Automtic,automatic,gas,4x4,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,images\Audi_Rs_Q8_Automtic_79028\img_1.jpg; images\Audi_Rs_Q8_Automtic_79028\img_2.jpg; images\Audi_Rs_Q8_Automtic_79028\img_3.jpg; images\Audi_Rs_Q8_Automtic_79028\img_4.jpg; images\Audi_Rs_Q8_Automtic_79028\img_5.jpg; images\Audi_Rs_Q8_Automtic_79028\img_6.jpg; images\Audi_Rs_Q8_Automtic_79028\img_7.png; images\Audi_Rs_Q8_Automtic_79028\img_8.jpg; images\Audi_Rs_Q8_Automtic_79028\img_9.jpg; images\Audi_Rs_Q8_Automtic_79028\img_10.jpg
Audi,Rs E Tron,7900000,2024,RS e-Tron  Automtic,automatic,Electric,Coupe,N/A,N/A,N/A,N/A,3.3,"2,158","4,989","1,414",2900.0,2.0,N/A,N/A,830.0,N/A,images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_1.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_2.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_3.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_4.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_5.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_6.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_7.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_8.png
Audi,Rs E Tron,6400000,2025,S Line,automatic,Electric,Coupe,N/A,N/A,600.0,N/A,3.3,"2,158","4,989","1,414",2900.0,2.0,N/A,N/A,830.0,3.3,images\Audi_Rs_E_Tron_S_Line_85356\img_1.png; images\Audi_Rs_E_Tron_S_Line_85356\img_2.jpg; images\Audi_Rs_E_Tron_S_Line_85356\img_3.jpg; images\Audi_Rs_E_Tron_S_Line_85356\img_4.jpg; images\Audi_Rs_E_Tron_S_Line_85356\img_5.jpg; images\Audi_Rs_E_Tron_S_Line_85356\img_6.jpg; images\Audi_Rs_E_Tron_S_Line_85356\img_7.jpg; images\Audi_Rs_E_Tron_S_Line_85356\img_8.jpg
Audi,A3,2350000,2025,S-Line,automatic,gas,Sedan,1400.0,8.0,150.0,95.0,4.9,"1,816","4,495","1,425",2636.0,5.0,4.0,50.0,250.0,8.4,images\Audi_A3_S-Line_73855\img_1.jpg; images\Audi_A3_S-Line_73855\img_2.jpg; images\Audi_A3_S-Line_73855\img_3.jpg; images\Audi_A3_S-Line_73855\img_4.jpg; images\Audi_A3_S-Line_73855\img_5.jpg; images\Audi_A3_S-Line_73855\img_6.jpg; images\Audi_A3_S-Line_73855\img_7.png; images\Audi_A3_S-Line_73855\img_8.jpg; images\Audi_A3_S-Line_73855\img_9.jpg; images\Audi_A3_S-Line_73855\img_10.jpg; images\Audi_A3_S-Line_73855\img_11.jpg
Audi,A3,2250000,2025,Sport back,automatic,gas,Sedan,1400.0,8.0,150.0,95.0,4.9,0,N/A,N/A,N/A,5.0,4.0,50.0,250.0,8.4,images\Audi_A3_Sport_back_78235\img_1.jpg; images\Audi_A3_Sport_back_78235\img_2.jpg; images\Audi_A3_Sport_back_78235\img_3.jpg; images\Audi_A3_Sport_back_78235\img_4.jpg
Audi,A3,2400000,2026,S-Line,automatic,gas,Sedan,1400.0,8.0,150.0,95.0,4.9,"1,816","4,495","1,425",2636.0,5.0,4.0,50.0,250.0,8.4,images\Audi_A3_S-Line_80514\img_1.png; images\Audi_A3_S-Line_80514\img_2.jpg; images\Audi_A3_S-Line_80514\img_3.jpg; images\Audi_A3_S-Line_80514\img_4.jpg; images\Audi_A3_S-Line_80514\img_5.jpg; images\Audi_A3_S-Line_80514\img_6.jpg; images\Audi_A3_S-Line_80514\img_7.jpg; images\Audi_A3_S-Line_80514\img_8.jpg; images\Audi_A3_S-Line_80514\img_9.jpg
Audi,A3,2300000,2026,Sportback,automatic,gas,Sedan,1400.0,8.0,150.0,95.0,4.9,0,N/A,N/A,N/A,5.0,4.0,50.0,250.0,8.4,images\Audi_A3_Sportback_83748\img_1.png; images\Audi_A3_Sportback_83748\img_2.jpg; images\Audi_A3_Sportback_83748\img_3.jpg; images\Audi_A3_Sportback_83748\img_4.jpg; images\Audi_A3_Sportback_83748\img_5.jpg; images\Audi_A3_Sportback_83748\img_6.jpg; images\Audi_A3_Sportback_83748\img_7.jpg; images\Audi_A3_Sportback_83748\img_8.jpg; images\Audi_A3_Sportback_83748\img_9.jpg
Audi,A4,2750000,2024,S Line Plus,automatic,gas,Sedan,2000.0,7.0,190.0,92.0,6.5,"1,847","4,672","1,428",N/A,5.0,4.0,75.0,270.0,8.6,images\Audi_A4_S_Line_Plus_87264\img_1.jpg; images\Audi_A4_S_Line_Plus_87264\img_2.jpg; images\Audi_A4_S_Line_Plus_87264\img_3.jpg; images\Audi_A4_S_Line_Plus_87264\img_4.png; images\Audi_A4_S_Line_Plus_87264\img_5.jpg; images\Audi_A4_S_Line_Plus_87264\img_6.jpg; images\Audi_A4_S_Line_Plus_87264\img_7.jpg; images\Audi_A4_S_Line_Plus_87264\img_8.jpg; images\Audi_A4_S_Line_Plus_87264\img_9.jpg; images\Audi_A4_S_Line_Plus_87264\img_10.jpg
Audi,A8,9350000,2025,S-Line Long,automatic,gas,Sedan,3000.0,N/A,340.0,N/A,N/A,0,N/A,N/A,N/A,5.0,6.0,N/A,N/A,N/A,images\Audi_A8_S-Line_Long_90947\img_1.png; images\Audi_A8_S-Line_Long_90947\img_2.jpg; images\Audi_A8_S-Line_Long_90947\img_3.jpg; images\Audi_A8_S-Line_Long_90947\img_4.jpg; images\Audi_A8_S-Line_Long_90947\img_5.jpg
Audi,Q3,2450000,2025,Advanced,automatic,gas,SUV,1400.0,6.0,150.0,95.0,5.9,"1,856","4,484","1,616",2680.0,5.0,4.0,54.0,250.0,9.2,images\Audi_Q3_Advanced_94002\img_1.jpg; images\Audi_Q3_Advanced_94002\img_2.jpg; images\Audi_Q3_Advanced_94002\img_3.jpg; images\Audi_Q3_Advanced_94002\img_4.jpg; images\Audi_Q3_Advanced_94002\img_5.jpg; images\Audi_Q3_Advanced_94002\img_6.jpg; images\Audi_Q3_Advanced_94002\img_7.jpg; images\Audi_Q3_Advanced_94002\img_8.jpg; images\Audi_Q3_Advanced_94002\img_9.jpg; images\Audi_Q3_Advanced_94002\img_10.jpg
Audi,Q3,2670000,2025,S-Line,automatic,gas,SUV,1400.0,6.0,150.0,95.0,5.9,"1,856","4,484","1,616",2680.0,5.0,4.0,54.0,250.0,9.2,images\Audi_Q3_S-Line_98003\img_1.jpg; images\Audi_Q3_S-Line_98003\img_2.jpg; images\Audi_Q3_S-Line_98003\img_3.jpg; images\Audi_Q3_S-Line_98003\img_4.jpg; images\Audi_Q3_S-Line_98003\img_5.jpg; images\Audi_Q3_S-Line_98003\img_6.jpg; images\Audi_Q3_S-Line_98003\img_7.jpg; images\Audi_Q3_S-Line_98003\img_8.jpg; images\Audi_Q3_S-Line_98003\img_9.jpg; images\Audi_Q3_S-Line_98003\img_10.jpg; images\Audi_Q3_S-Line_98003\img_11.jpg
Audi,Q3,2850000,2025,Sport back,automatic,gas,SUV,1400.0,6.0,150.0,95.0,5.9,"1,856","4,484","1,616",2680.0,5.0,4.0,54.0,250.0,9.2,images\Audi_Q3_Sport_back_1794\img_1.jpg; images\Audi_Q3_Sport_back_1794\img_2.jpg; images\Audi_Q3_Sport_back_1794\img_3.jpg; images\Audi_Q3_Sport_back_1794\img_4.jpg; images\Audi_Q3_Sport_back_1794\img_5.jpg; images\Audi_Q3_Sport_back_1794\img_6.jpg; images\Audi_Q3_Sport_back_1794\img_7.jpg; images\Audi_Q3_Sport_back_1794\img_8.jpg; images\Audi_Q3_Sport_back_1794\img_9.jpg; images\Audi_Q3_Sport_back_1794\img_10.jpg
Audi,Q3,2925000,2025,Baseline,automatic,gas,SUV,1400.0,6.0,150.0,95.0,5.9,"1,856","4,484","1,616",2680.0,5.0,4.0,54.0,250.0,9.2,images\Audi_Q3_Baseline_5467\img_1.jpg; images\Audi_Q3_Baseline_5467\img_2.jpg; images\Audi_Q3_Baseline_5467\img_3.jpg; images\Audi_Q3_Baseline_5467\img_4.jpg; images\Audi_Q3_Baseline_5467\img_5.jpg; images\Audi_Q3_Baseline_5467\img_6.jpg; images\Audi_Q3_Baseline_5467\img_7.jpg; images\Audi_Q3_Baseline_5467\img_8.jpg; images\Audi_Q3_Baseline_5467\img_9.jpg; images\Audi_Q3_Baseline_5467\img_10.jpg
Audi,A5,3375000,2025,Advanced,DSG,gas,Sedan,2000.0,7.0,196.0,95.0,N/A,0,N/A,N/A,N/A,5.0,4.0,N/A,340.0,7.8,images\Audi_A5_Advanced_89084\img_1.jpg; images\Audi_A5_Advanced_89084\img_2.jpg; images\Audi_A5_Advanced_89084\img_3.jpg; images\Audi_A5_Advanced_89084\img_4.jpg; images\Audi_A5_Advanced_89084\img_5.jpg; images\Audi_A5_Advanced_89084\img_6.png; images\Audi_A5_Advanced_89084\img_7.jpg; images\Audi_A5_Advanced_89084\img_8.jpg; images\Audi_A5_Advanced_89084\img_9.jpg; images\Audi_A5_Advanced_89084\img_10.jpg
Audi,A5,3375000,2026,Advanced,DSG,gas,Sedan,2000.0,7.0,196.0,95.0,N/A,0,N/A,N/A,N/A,5.0,4.0,N/A,340.0,7.8,images\Audi_A5_Advanced_93726\img_1.jpg; images\Audi_A5_Advanced_93726\img_2.jpg; images\Audi_A5_Advanced_93726\img_3.jpg; images\Audi_A5_Advanced_93726\img_4.jpg; images\Audi_A5_Advanced_93726\img_5.jpg; images\Audi_A5_Advanced_93726\img_6.jpg; images\Audi_A5_Advanced_93726\img_7.jpg; images\Audi_A5_Advanced_93726\img_8.jpg; images\Audi_A5_Advanced_93726\img_9.png; images\Audi_A5_Advanced_93726\img_10.jpg
Audi,A5,3850000,2026,S-Line,DSG,gas,Sedan,2000.0,7.0,196.0,95.0,N/A,0,N/A,N/A,N/A,5.0,4.0,N/A,340.0,7.8,images\Audi_A5_S-Line_97853\img_1.jpg; images\Audi_A5_S-Line_97853\img_2.jpg; images\Audi_A5_S-Line_97853\img_3.jpg; images\Audi_A5_S-Line_97853\img_4.jpg; images\Audi_A5_S-Line_97853\img_5.jpg; images\Audi_A5_S-Line_97853\img_6.jpg; images\Audi_A5_S-Line_97853\img_7.jpg; images\Audi_A5_S-Line_97853\img_8.png; images\Audi_A5_S-Line_97853\img_9.jpg; images\Audi_A5_S-Line_97853\img_10.jpg
Audi,A5,4400000,2026,S-Line PLUS,DSG,gas,Sedan,2000.0,7.0,196.0,95.0,N/A,0,N/A,N/A,N/A,5.0,4.0,N/A,340.0,7.8,images\Audi_A5_S-Line_PLUS_1453\img_1.jpg; images\Audi_A5_S-Line_PLUS_1453\img_2.jpg; images\Audi_A5_S-Line_PLUS_1453\img_3.png; images\Audi_A5_S-Line_PLUS_1453\img_4.jpg; images\Audi_A5_S-Line_PLUS_1453\img_5.jpg; images\Audi_A5_S-Line_PLUS_1453\img_6.jpg; images\Audi_A5_S-Line_PLUS_1453\img_7.jpg; images\Audi_A5_S-Line_PLUS_1453\img_8.jpg; images\Audi_A5_S-Line_PLUS_1453\img_9.jpg; images\Audi_A5_S-Line_PLUS_1453\img_10.jpg
Audi,A6,4300000,2024,S Line,automatic,gas,Sedan,2000.0,7.0,190.0,95.0,6.5,"1,886","4,939","1,457",2924.0,5.0,4.0,73.0,320.0,8.1,images\Audi_A6_S_Line_5997\img_1.jpg; images\Audi_A6_S_Line_5997\img_2.jpg; images\Audi_A6_S_Line_5997\img_3.png; images\Audi_A6_S_Line_5997\img_4.jpg; images\Audi_A6_S_Line_5997\img_5.jpg; images\Audi_A6_S_Line_5997\img_6.jpg; images\Audi_A6_S_Line_5997\img_7.jpg; images\Audi_A6_S_Line_5997\img_8.jpg; images\Audi_A6_S_Line_5997\img_9.jpg; images\Audi_A6_S_Line_5997\img_10.jpg
Audi,Q3,3800000,2025,Sport back 2.0L,automatic,gas,SUV,2000.0,8.0,190.0,95.0,7.5,"1,856","4,484","1,585",N/A,5.0,4.0,75.0,320.0,7.4,images\Audi_Q3_Sport_back_2.0L_91603\img_1.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_2.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_3.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_4.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_5.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_6.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_7.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_8.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_9.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_10.jpg
Audi,Q3,2500000,2026,Advanced,automatic,gas,SUV,1400.0,6.0,150.0,95.0,5.9,"1,856","4,484","1,616",2680.0,5.0,4.0,54.0,250.0,9.2,images\Audi_Q3_Advanced_96303\img_1.jpg; images\Audi_Q3_Advanced_96303\img_2.jpg; images\Audi_Q3_Advanced_96303\img_3.jpg; images\Audi_Q3_Advanced_96303\img_4.jpg; images\Audi_Q3_Advanced_96303\img_5.jpg; images\Audi_Q3_Advanced_96303\img_6.jpg; images\Audi_Q3_Advanced_96303\img_7.jpg; images\Audi_Q3_Advanced_96303\img_8.jpg; images\Audi_Q3_Advanced_96303\img_9.jpg; images\Audi_Q3_Advanced_96303\img_10.jpg; images\Audi_Q3_Advanced_96303\img_11.jpg
Audi,Q3,2725000,2026,S-Line,automatic,gas,SUV,1400.0,6.0,150.0,95.0,5.9,"1,856","4,484","1,616",2680.0,5.0,4.0,54.0,250.0,9.2,images\Audi_Q3_S-Line_88\img_1.jpg; images\Audi_Q3_S-Line_88\img_2.jpg; images\Audi_Q3_S-Line_88\img_3.jpg; images\Audi_Q3_S-Line_88\img_4.jpg; images\Audi_Q3_S-Line_88\img_5.jpg; images\Audi_Q3_S-Line_88\img_6.jpg; images\Audi_Q3_S-Line_88\img_7.jpg; images\Audi_Q3_S-Line_88\img_8.jpg; images\Audi_Q3_S-Line_88\img_9.jpg; images\Audi_Q3_S-Line_88\img_10.jpg; images\Audi_Q3_S-Line_88\img_11.jpg
Audi,Q3,2900000,2026,Sport back,automatic,gas,SUV,1400.0,6.0,150.0,95.0,5.9,"1,856","4,484","1,616",2680.0,5.0,4.0,54.0,250.0,9.2,images\Audi_Q3_Sport_back_3841\img_1.jpg; images\Audi_Q3_Sport_back_3841\img_2.jpg; images\Audi_Q3_Sport_back_3841\img_3.jpg; images\Audi_Q3_Sport_back_3841\img_4.jpg; images\Audi_Q3_Sport_back_3841\img_5.jpg; images\Audi_Q3_Sport_back_3841\img_6.jpg; images\Audi_Q3_Sport_back_3841\img_7.jpg; images\Audi_Q3_Sport_back_3841\img_8.jpg; images\Audi_Q3_Sport_back_3841\img_9.jpg; images\Audi_Q3_Sport_back_3841\img_10.jpg; images\Audi_Q3_Sport_back_3841\img_11.jpg
Audi,Q3,2975000,2026,Baseline,automatic,gas,SUV,1400.0,6.0,150.0,95.0,5.9,"1,856","4,484","1,616",2680.0,5.0,4.0,54.0,250.0,9.2,images\Audi_Q3_Baseline_7671\img_1.jpg; images\Audi_Q3_Baseline_7671\img_2.jpg; images\Audi_Q3_Baseline_7671\img_3.jpg; images\Audi_Q3_Baseline_7671\img_4.jpg; images\Audi_Q3_Baseline_7671\img_5.jpg; images\Audi_Q3_Baseline_7671\img_6.jpg; images\Audi_Q3_Baseline_7671\img_7.jpg; images\Audi_Q3_Baseline_7671\img_8.jpg; images\Audi_Q3_Baseline_7671\img_9.jpg; images\Audi_Q3_Baseline_7671\img_10.jpg; images\Audi_Q3_Baseline_7671\img_11.jpg
Audi,Q7,5500000,2025,S Line,automatic,gas,SUV,2000.0,8.0,252.0,95.0,N/A,0,N/A,N/A,N/A,7.0,4.0,N/A,370.0,7.3,images\Audi_Q7_S_Line_92965\img_1.jpg; images\Audi_Q7_S_Line_92965\img_2.jpg; images\Audi_Q7_S_Line_92965\img_3.png; images\Audi_Q7_S_Line_92965\img_4.jpg; images\Audi_Q7_S_Line_92965\img_5.jpg; images\Audi_Q7_S_Line_92965\img_6.jpg; images\Audi_Q7_S_Line_92965\img_7.jpg; images\Audi_Q7_S_Line_92965\img_8.jpg; images\Audi_Q7_S_Line_92965\img_9.jpg
Audi,Q7,5800000,2025,S Line Plus,automatic,gas,SUV,2000.0,8.0,252.0,95.0,N/A,0,N/A,N/A,N/A,7.0,4.0,N/A,370.0,7.3,images\Audi_Q7_S_Line_Plus_97014\img_1.jpg; images\Audi_Q7_S_Line_Plus_97014\img_2.jpg; images\Audi_Q7_S_Line_Plus_97014\img_3.jpg; images\Audi_Q7_S_Line_Plus_97014\img_4.png; images\Audi_Q7_S_Line_Plus_97014\img_5.jpg; images\Audi_Q7_S_Line_Plus_97014\img_6.jpg; images\Audi_Q7_S_Line_Plus_97014\img_7.jpg; images\Audi_Q7_S_Line_Plus_97014\img_8.jpg; images\Audi_Q7_S_Line_Plus_97014\img_9.jpg
Audi,Q7,6950000,2025,S Line 3.0 L,automatic,gas,SUV,3000.0,8.0,340.0,95.0,N/A,0,N/A,N/A,N/A,7.0,6.0,N/A,N/A,N/A,images\Audi_Q7_S_Line_3.0_L_506\img_1.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_2.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_3.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_4.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_5.png; images\Audi_Q7_S_Line_3.0_L_506\img_6.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_7.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_8.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_9.jpg
Audi,Q7,5250000,2026,S Line,automatic,gas,SUV,2000.0,8.0,252.0,95.0,N/A,0,N/A,N/A,N/A,7.0,4.0,N/A,370.0,7.3,images\Audi_Q7_S_Line_4927\img_1.jpg; images\Audi_Q7_S_Line_4927\img_2.jpg; images\Audi_Q7_S_Line_4927\img_3.jpg; images\Audi_Q7_S_Line_4927\img_4.jpg; images\Audi_Q7_S_Line_4927\img_5.png; images\Audi_Q7_S_Line_4927\img_6.jpg; images\Audi_Q7_S_Line_4927\img_7.jpg; images\Audi_Q7_S_Line_4927\img_8.jpg; images\Audi_Q7_S_Line_4927\img_9.jpg
Audi,Q7,5750000,2026,S Line Plus,automatic,gas,SUV,2000.0,8.0,252.0,95.0,N/A,0,N/A,N/A,N/A,7.0,4.0,N/A,370.0,7.3,images\Audi_Q7_S_Line_Plus_8888\img_1.png; images\Audi_Q7_S_Line_Plus_8888\img_2.jpg; images\Audi_Q7_S_Line_Plus_8888\img_3.jpg; images\Audi_Q7_S_Line_Plus_8888\img_4.jpg; images\Audi_Q7_S_Line_Plus_8888\img_5.jpg; images\Audi_Q7_S_Line_Plus_8888\img_6.jpg; images\Audi_Q7_S_Line_Plus_8888\img_7.jpg; images\Audi_Q7_S_Line_Plus_8888\img_8.jpg; images\Audi_Q7_S_Line_Plus_8888\img_9.jpg
Audi,Q8,7300000,2025,S Line,automatic,gas,4x4,3000.0,8.0,340.0,95.0,8.9,"1,995","4,986","1,705",2995.0,5.0,6.0,85.0,500.0,5.9,images\Audi_Q8_S_Line_94859\img_1.jpg; images\Audi_Q8_S_Line_94859\img_2.jpg; images\Audi_Q8_S_Line_94859\img_3.png; images\Audi_Q8_S_Line_94859\img_4.jpg; images\Audi_Q8_S_Line_94859\img_5.jpg; images\Audi_Q8_S_Line_94859\img_6.jpg; images\Audi_Q8_S_Line_94859\img_7.jpg; images\Audi_Q8_S_Line_94859\img_8.jpg; images\Audi_Q8_S_Line_94859\img_9.jpg; images\Audi_Q8_S_Line_94859\img_10.jpg
Audi,Q8,7600000,2025,S Line Plus,automatic,gas,4x4,3000.0,8.0,340.0,95.0,8.9,"1,995","4,986","1,705",2995.0,5.0,6.0,85.0,500.0,5.9,images\Audi_Q8_S_Line_Plus_98905\img_1.jpg; images\Audi_Q8_S_Line_Plus_98905\img_2.jpg; images\Audi_Q8_S_Line_Plus_98905\img_3.jpg; images\Audi_Q8_S_Line_Plus_98905\img_4.jpg; images\Audi_Q8_S_Line_Plus_98905\img_5.png; images\Audi_Q8_S_Line_Plus_98905\img_6.jpg; images\Audi_Q8_S_Line_Plus_98905\img_7.jpg; images\Audi_Q8_S_Line_Plus_98905\img_8.jpg; images\Audi_Q8_S_Line_Plus_98905\img_9.jpg; images\Audi_Q8_S_Line_Plus_98905\img_10.jpg
Audi,Q8,7100000,2026,S Line,automatic,gas,SUV,3000.0,8.0,340.0,95.0,8.9,"1,995","4,986","1,705",2995.0,5.0,6.0,85.0,500.0,5.9,images\Audi_Q8_S_Line_2545\img_1.jpg; images\Audi_Q8_S_Line_2545\img_2.jpg; images\Audi_Q8_S_Line_2545\img_3.png; images\Audi_Q8_S_Line_2545\img_4.jpg; images\Audi_Q8_S_Line_2545\img_5.jpg; images\Audi_Q8_S_Line_2545\img_6.jpg; images\Audi_Q8_S_Line_2545\img_7.jpg; images\Audi_Q8_S_Line_2545\img_8.jpg; images\Audi_Q8_S_Line_2545\img_9.jpg
