Brand,Model,Year,Price,Trim,Brand_Tier,Image_Paths,Transmission,Fuel_Type,Body_Type,Engine_Capacity,Horsepower,Torque,Max_Speed,Acceleration,Width,Length,Height,Wheelbase,Seats,Cylinders,Fuel_Tank,Number_of_Gears,Fuel_Consumption,Electric_Fuel Consumption,Max_Electric_Driving_Range,Drivetrain
Suzuki,Ciaz,2024,899900,L Roof,4,images\Suzuki_Ciaz_L_Roof_9108\img_1.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_2.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_3.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_4.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_5.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_6.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_7.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_8.jpg,Automatic,Gas,Sedan,1500,104,138,165,12.0,"1,730","4,490","1,475",2650,5,4,42,4,6,-,-,FWD
Suzuki,Dzire,2024,775000,Glx With Screen,4,images\Suzuki Dzire 2024\car_img_1.jpg; images\Suzuki Dzire 2024\car_img_2.jpg; images\Suzuki Dzire 2024\car_img_3.jpg; images\Suzuki Dzire 2024\car_img_4.jpg; images\Suzuki Dzire 2024\car_img_5.jpg; images\Suzuki Dzire 2024\car_img_6.jpg,Automatic,Gas,Sedan,1200,81,113,170,13.2,1735,3995,1515,2450,5,4,37,5,6,-,-,FWD
Suzuki,Dzire,2025,830000,Glx,4,images\Suzuki Dzire 2025\car_img_1.jpg; images\Suzuki Dzire 2025\car_img_2.jpg; images\Suzuki Dzire 2025\car_img_3.jpg; images\Suzuki Dzire 2025\car_img_4.jpg; images\Suzuki Dzire 2025\car_img_5.jpg,Automatic,Gas,Sedan,1200,81,113,170,13.2,1735,3995,1515,2450,5,4,37,5,6,-,-,FWD
Suzuki,Ertiga,2024,1024900,Glx,4,images\Suzuki_Ertiga_GLX_12442\img_1.jpg; images\Suzuki_Ertiga_GLX_12442\img_2.jpg; images\Suzuki_Ertiga_GLX_12442\img_3.jpg; images\Suzuki_Ertiga_GLX_12442\img_4.jpg; images\Suzuki_Ertiga_GLX_12442\img_5.jpg; images\Suzuki_Ertiga_GLX_12442\img_6.jpg; images\Suzuki_Ertiga_GLX_12442\img_7.jpg; images\Suzuki_Ertiga_GLX_12442\img_8.png; images\Suzuki_Ertiga_GLX_12442\img_9.jpg; images\Suzuki_Ertiga_GLX_12442\img_10.jpg; images\Suzuki_Ertiga_GLX_12442\img_11.jpg,Automatic,Gas,Mini Van,1500,104,138,170,13.5,"1,695","4,265","1,685",2740,7,4,45,4,6.6,-,-,FWD
Suzuki,Fronx,2024,1400000,Gl 2 Tone,4,images\Suzuki_Fronx_2_tone_4290\img_1.png; images\Suzuki_Fronx_2_tone_4290\img_2.jpg; images\Suzuki_Fronx_2_tone_4290\img_3.jpg; images\Suzuki_Fronx_2_tone_4290\img_4.jpg; images\Suzuki_Fronx_2_tone_4290\img_5.png; images\Suzuki_Fronx_2_tone_4290\img_6.jpg; images\Suzuki_Fronx_2_tone_4290\img_7.jpg,Manual,Gas,SUV,1500,103,138,170,15.0,"1,765","3,995","1,550",2520,5,4,37,5,5.5,-,-,FWD
Suzuki,Fronx,2024,1350000,Gl,4,images\Suzuki_Fronx_GL_5104\img_1.jpg; images\Suzuki_Fronx_GL_5104\img_2.jpg; images\Suzuki_Fronx_GL_5104\img_3.png; images\Suzuki_Fronx_GL_5104\img_4.jpg; images\Suzuki_Fronx_GL_5104\img_5.png; images\Suzuki_Fronx_GL_5104\img_6.jpg; images\Suzuki_Fronx_GL_5104\img_7.jpg,Manual,Gas,SUV,1500,103,138,170,15.0,"1,765","3,995","1,550",2520,5,4,37,5,5.5,-,-,FWD
Suzuki,Fronx,2024,1450000,Glx,4,images\Suzuki_Fronx_GLX_8224\img_1.png; images\Suzuki_Fronx_GLX_8224\img_2.jpg; images\Suzuki_Fronx_GLX_8224\img_3.jpg; images\Suzuki_Fronx_GLX_8224\img_4.jpg; images\Suzuki_Fronx_GLX_8224\img_5.jpg; images\Suzuki_Fronx_GLX_8224\img_6.png; images\Suzuki_Fronx_GLX_8224\img_7.jpg,Automatic,Gas,SUV,1500,103,138,170,15.0,"1,765","3,995","1,550",2520,5,4,37,4,5.5,-,-,FWD
Suzuki,Fronx,2024,1500000,Glx 2 Tone,4,images\Suzuki_Fronx_GLX_2_Tone_99068\img_1.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_2.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_3.png; images\Suzuki_Fronx_GLX_2_Tone_99068\img_4.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_5.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_6.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_7.png,Automatic,Gas,SUV,1500,103,138,170,15.0,"1,765","3,995","1,550",2520,5,4,37,4,5.5,-,-,FWD
Suzuki,Grand Vitara,2024,1750000,Glx,4,images\Suzuki_Grand_Vitara_GLX_7836\img_1.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_2.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_3.png; images\Suzuki_Grand_Vitara_GLX_7836\img_4.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_5.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_6.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_7.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_8.jpg,Automatic,Gas,SUV,1500,103,138,170,12.3,"1,795","4,345","1,645",2600,5,4,45,4,5.4,-,-,FWD
Suzuki,Grand Vitara,2024,1800000,Glx 2 Tone,4,images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_1.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_2.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_3.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_4.png; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_5.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_6.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_7.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_8.jpg,Automatic,Gas,SUV,1500,103,138,170,12.3,"1,795","4,345","1,645",2600,5,4,45,4,5.4,-,-,FWD
Suzuki,Jimny,2023,985000,1 Tone,4,images\Suzuki Jimny 2023\car_img_1.jpg; images\Suzuki Jimny 2023\car_img_2.jpg; images\Suzuki Jimny 2023\car_img_3.jpg; images\Suzuki Jimny 2023\car_img_4.jpg; images\Suzuki Jimny 2023\car_img_5.jpg,Automatic,Gas,SUV,1500,101,130,145,15.5,"1,645","3,645","1,725","2,250",4,4,40,4,8,-,-,AWD
Suzuki,Jimny,2023,995000,2 Tone,4,images\Suzuki Jimny 2023\car_img_1.jpg; images\Suzuki Jimny 2023\car_img_2.jpg; images\Suzuki Jimny 2023\car_img_3.jpg; images\Suzuki Jimny 2023\car_img_4.jpg; images\Suzuki Jimny 2023\car_img_5.jpg,Automatic,Gas,SUV,1500,101,130,145,15.5,"1,645","3,645","1,725","2,250",4,4,40,4,8,-,-,AWD
Suzuki,S Presso,2024,549900,Baseline,4,images\Suzuki_S_Presso_Automtic_14861\img_1.jpg; images\Suzuki_S_Presso_Automtic_14861\img_2.jpg; images\Suzuki_S_Presso_Automtic_14861\img_3.jpg; images\Suzuki_S_Presso_Automtic_14861\img_4.jpg; images\Suzuki_S_Presso_Automtic_14861\img_5.jpg; images\Suzuki_S_Presso_Automtic_14861\img_6.jpg; images\Suzuki_S_Presso_Automtic_14861\img_7.jpg; images\Suzuki_S_Presso_Automtic_14861\img_8.jpg; images\Suzuki_S_Presso_Automtic_14861\img_9.jpg,Automatic,Gas,Hatchback,1000,67,90,130,14.3,"1,520","3,565","1,549",2380,4,3,27,5,4.6,-,-,FWD
Suzuki,S Presso,2024,630000,Alloy,4,images\Suzuki Spresso 2024\car_img_1.jpg; images\Suzuki Spresso 2024\car_img_2.jpg; images\Suzuki Spresso 2024\car_img_3.jpg; images\Suzuki Spresso 2024\car_img_4.jpg; images\Suzuki Spresso 2024\car_img_5.jpg; images\Suzuki Spresso 2024\car_img_6.jpg,Automatic,Gas,Hatchback,1000,67,90,130,14.3,"1,520","3,565","1,549",2380,4,3,27,5,4.6,-,-,FWD
Suzuki,Swift,2025,849900,Glx,4,images\Suzuki_Swift_GLX_12182\img_1.jpg; images\Suzuki_Swift_GLX_12182\img_2.jpg; images\Suzuki_Swift_GLX_12182\img_3.jpg; images\Suzuki_Swift_GLX_12182\img_4.jpg; images\Suzuki_Swift_GLX_12182\img_5.jpg; images\Suzuki_Swift_GLX_12182\img_6.jpg; images\Suzuki_Swift_GLX_12182\img_7.jpg; images\Suzuki_Swift_GLX_12182\img_8.jpg; images\Suzuki_Swift_GLX_12182\img_9.jpg; images\Suzuki_Swift_GLX_12182\img_10.jpg,Automatic,Gas,Hatchback,1200,81,111,165,13.5,"1,735","3,860","1,520",2450,5,3,37,5,6.2,-,-,FWD
Suzuki,Swift,2026,849900,Glx,4,images\Suzuki Swift 2026\car_img_1.jpg; images\Suzuki Swift 2026\car_img_2.jpg; images\Suzuki Swift 2026\car_img_3.jpg; images\Suzuki Swift 2026\car_img_4.jpg; images\Suzuki Swift 2026\car_img_5.jpg; images\Suzuki Swift 2026\car_img_6.jpg; images\Suzuki Swift 2026\car_img_7.jpg; images\Suzuki Swift 2026\car_img_8.jpg; images\Suzuki Swift 2026\car_img_9.jpg; images\Suzuki Swift 2026\car_img_10.jpg; images\Suzuki Swift 2026\car_img_11.jpg; images\Suzuki Swift 2026\car_img_12.jpg; images\Suzuki Swift 2026\car_img_13.jpg; images\Suzuki Swift 2026\car_img_14.jpg,Automatic,Gas,Hatchback,1200,81,111,165,13.5,"1,735","3,860","1,520",2450,5,3,37,5,6.2,-,-,FWD
Toyota,Camry,2024,7400000,High Line,3,images\Toyota_Camry_High_Line_16412\img_1.png; images\Toyota_Camry_High_Line_16412\img_2.png; images\Toyota_Camry_High_Line_16412\img_3.jpg; images\Toyota_Camry_High_Line_16412\img_4.png; images\Toyota_Camry_High_Line_16412\img_5.jpg; images\Toyota_Camry_High_Line_16412\img_6.png; images\Toyota_Camry_High_Line_16412\img_7.jpg; images\Toyota_Camry_High_Line_16412\img_8.jpg,Automatic,Gas,Sedan,2500,178,231,195,9.3,"1,585","4,885","1,455",2825,5,4,60,6,8.4,-,-,FWD
Toyota,Corolla,2025,1300000,Active,3,images\Toyota_Corolla_Active_19735\img_1.jpg; images\Toyota_Corolla_Active_19735\img_2.jpg; images\Toyota_Corolla_Active_19735\img_3.jpg; images\Toyota_Corolla_Active_19735\img_4.png; images\Toyota_Corolla_Active_19735\img_5.jpg; images\Toyota_Corolla_Active_19735\img_6.jpg; images\Toyota_Corolla_Active_19735\img_7.jpg; images\Toyota_Corolla_Active_19735\img_8.jpg; images\Toyota_Corolla_Active_19735\img_9.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Corolla,2025,1400000,Comfort,3,images\Toyota_Corolla_Comfort_23897\img_1.jpg; images\Toyota_Corolla_Comfort_23897\img_2.png; images\Toyota_Corolla_Comfort_23897\img_3.jpg; images\Toyota_Corolla_Comfort_23897\img_4.jpg; images\Toyota_Corolla_Comfort_23897\img_5.jpg; images\Toyota_Corolla_Comfort_23897\img_6.jpg; images\Toyota_Corolla_Comfort_23897\img_7.jpg; images\Toyota_Corolla_Comfort_23897\img_8.jpg; images\Toyota_Corolla_Comfort_23897\img_9.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Corolla,2025,1650000,Elegance,3,images\Toyota_Corolla_Elegance_18154\img_1.jpg; images\Toyota_Corolla_Elegance_18154\img_2.jpg; images\Toyota_Corolla_Elegance_18154\img_3.jpg; images\Toyota_Corolla_Elegance_18154\img_4.jpg; images\Toyota_Corolla_Elegance_18154\img_5.jpg; images\Toyota_Corolla_Elegance_18154\img_6.jpg; images\Toyota_Corolla_Elegance_18154\img_7.jpg; images\Toyota_Corolla_Elegance_18154\img_8.png; images\Toyota_Corolla_Elegance_18154\img_9.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Corolla,2025,1500000,Smart,3,images\Toyota_Corolla_SMART_27563\img_1.jpg; images\Toyota_Corolla_SMART_27563\img_2.png; images\Toyota_Corolla_SMART_27563\img_3.jpg; images\Toyota_Corolla_SMART_27563\img_4.jpg; images\Toyota_Corolla_SMART_27563\img_5.jpg; images\Toyota_Corolla_SMART_27563\img_6.jpg; images\Toyota_Corolla_SMART_27563\img_7.jpg; images\Toyota_Corolla_SMART_27563\img_8.jpg; images\Toyota_Corolla_SMART_27563\img_9.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Corolla,2025,1600000,Sun Roof,3,images\Toyota_Corolla_Sun_Roof_14485\img_1.jpg; images\Toyota_Corolla_Sun_Roof_14485\img_2.jpg; images\Toyota_Corolla_Sun_Roof_14485\img_3.png; images\Toyota_Corolla_Sun_Roof_14485\img_4.jpg; images\Toyota_Corolla_Sun_Roof_14485\img_5.jpg; images\Toyota_Corolla_Sun_Roof_14485\img_6.jpg; images\Toyota_Corolla_Sun_Roof_14485\img_7.jpg; images\Toyota_Corolla_Sun_Roof_14485\img_8.jpg; images\Toyota_Corolla_Sun_Roof_14485\img_9.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Corolla,2026,1150000,Active,3,images\Toyota Corolla 2026\car_img_1.jpg; images\Toyota Corolla 2026\car_img_2.jpg; images\Toyota Corolla 2026\car_img_3.jpg; images\Toyota Corolla 2026\car_img_4.jpg; images\Toyota Corolla 2026\car_img_5.jpg; images\Toyota Corolla 2026\car_img_6.jpg; images\Toyota_Corolla_Active_22507\img_1.jpg; images\Toyota_Corolla_Active_22507\img_2.jpg; images\Toyota_Corolla_Active_22507\img_3.jpg; images\Toyota_Corolla_Active_22507\img_4.png; images\Toyota_Corolla_Active_22507\img_5.jpg; images\Toyota_Corolla_Active_22507\img_6.jpg; images\Toyota_Corolla_Active_22507\img_7.jpg; images\Toyota_Corolla_Active_22507\img_8.jpg; images\Toyota_Corolla_Active_22507\img_9.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Corolla,2026,1250000,Comfort,3,images\Toyota Corolla 2026\car_img_1.jpg; images\Toyota Corolla 2026\car_img_2.jpg; images\Toyota Corolla 2026\car_img_3.jpg; images\Toyota Corolla 2026\car_img_4.jpg; images\Toyota Corolla 2026\car_img_5.jpg; images\Toyota Corolla 2026\car_img_6.jpg; images\Toyota_Corolla_Comfort_26661\img_1.jpg; images\Toyota_Corolla_Comfort_26661\img_2.jpg; images\Toyota_Corolla_Comfort_26661\img_3.jpg; images\Toyota_Corolla_Comfort_26661\img_4.jpg; images\Toyota_Corolla_Comfort_26661\img_5.jpg; images\Toyota_Corolla_Comfort_26661\img_6.jpg; images\Toyota_Corolla_Comfort_26661\img_7.png; images\Toyota_Corolla_Comfort_26661\img_8.jpg; images\Toyota_Corolla_Comfort_26661\img_9.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Corolla,2026,1500000,Elegance,3,images\Toyota Corolla 2026\car_img_1.jpg; images\Toyota Corolla 2026\car_img_2.jpg; images\Toyota Corolla 2026\car_img_3.jpg; images\Toyota Corolla 2026\car_img_4.jpg; images\Toyota Corolla 2026\car_img_5.jpg; images\Toyota Corolla 2026\car_img_6.jpg; images\Toyota_Corolla_Elegance_21816\img_1.jpg; images\Toyota_Corolla_Elegance_21816\img_2.jpg; images\Toyota_Corolla_Elegance_21816\img_3.png; images\Toyota_Corolla_Elegance_21816\img_4.jpg; images\Toyota_Corolla_Elegance_21816\img_5.jpg; images\Toyota_Corolla_Elegance_21816\img_6.jpg; images\Toyota_Corolla_Elegance_21816\img_7.jpg; images\Toyota_Corolla_Elegance_21816\img_8.jpg; images\Toyota_Corolla_Elegance_21816\img_9.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Corolla,2026,2000000,Hybrid,3,images\Toyota Corolla 2026\car_img_1.jpg; images\Toyota Corolla 2026\car_img_2.jpg; images\Toyota Corolla 2026\car_img_3.jpg; images\Toyota Corolla 2026\car_img_4.jpg; images\Toyota Corolla 2026\car_img_5.jpg; images\Toyota Corolla 2026\car_img_6.jpg; images\Toyota Corolla 2026\car_img_7.jpg; images\Toyota Corolla 2026\car_img_8.jpg; images\Toyota Corolla 2026\car_img_9.jpg; images\Toyota Corolla 2026\car_img_10.jpg; images\Toyota Corolla 2026\car_img_11.jpg; images\Toyota Corolla 2026\car_img_12.jpg; images\Toyota Corolla 2026\car_img_13.jpg,Automatic,Hybrid,Sedan,1800,121,142,190,10.5,"1,780","4,630","1,435",2700,5,4,43,1,4.5,-,-,FWD
Toyota,Corolla,2026,1350000,Smart,3,images\Toyota Corolla 2026\car_img_1.jpg; images\Toyota Corolla 2026\car_img_2.jpg; images\Toyota Corolla 2026\car_img_3.jpg; images\Toyota Corolla 2026\car_img_4.jpg; images\Toyota Corolla 2026\car_img_5.jpg; images\Toyota Corolla 2026\car_img_6.jpg; images\Toyota_Corolla_SMART_30669\img_1.jpg; images\Toyota_Corolla_SMART_30669\img_2.jpg; images\Toyota_Corolla_SMART_30669\img_3.jpg; images\Toyota_Corolla_SMART_30669\img_4.jpg; images\Toyota_Corolla_SMART_30669\img_5.jpg; images\Toyota_Corolla_SMART_30669\img_6.png; images\Toyota_Corolla_SMART_30669\img_7.jpg; images\Toyota_Corolla_SMART_30669\img_8.jpg; images\Toyota_Corolla_SMART_30669\img_9.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Corolla,2026,1450000,Smart With Sunroof,3,images\Toyota Corolla 2026\car_img_1.jpg; images\Toyota Corolla 2026\car_img_2.jpg; images\Toyota Corolla 2026\car_img_3.jpg; images\Toyota Corolla 2026\car_img_4.jpg; images\Toyota Corolla 2026\car_img_5.jpg; images\Toyota Corolla 2026\car_img_6.jpg,Automatic,Gas,Sedan,1600,120,154,190,12.0,"1,780","4,630","1,435",2700,5,4,50,1,6.8,-,-,FWD
Toyota,Fortuner,2025,3700000,Elegance,3,images\Toyota_Fortuner_ELEGANCE_29291\img_1.jpg; images\Toyota_Fortuner_ELEGANCE_29291\img_2.jpg; images\Toyota_Fortuner_ELEGANCE_29291\img_3.jpg; images\Toyota_Fortuner_ELEGANCE_29291\img_4.jpg,Automatic,Gas,SUV,4000,234,376,187,9.0,"1,855","4,795","1,835",2745,7,6,80,6,12.6,-,-,RWD
Toyota,Fortuner,2025,3400000,Smart,3,images\Toyota_Fortuner_SMART_25841\img_1.jpg; images\Toyota_Fortuner_SMART_25841\img_2.jpg; images\Toyota_Fortuner_SMART_25841\img_3.jpg; images\Toyota_Fortuner_SMART_25841\img_4.jpg; images\Toyota_Fortuner_SMART_25841\img_5.jpg; images\Toyota_Fortuner_SMART_25841\img_6.jpg,Automatic,Gas,SUV,2700,163,245,175,12.0,"1,855","4,795","1,835",2745,7,4,80,6,10.5,-,-,AWD
Toyota,Fortuner,2025,3900000,Sport,3,images\Toyota_Fortuner_Sport_31754\img_1.jpg; images\Toyota_Fortuner_Sport_31754\img_2.jpg; images\Toyota_Fortuner_Sport_31754\img_3.jpg; images\Toyota_Fortuner_Sport_31754\img_4.jpg,Automatic,Gas,SUV,4000,234,376,187,9.0,"1,855","4,795","1,835",2745,7,6,80,6,12.6,-,-,AWD
Toyota,Fortuner,2026,3500000,Sport,3,images\Toyota_Fortuner_Sport_33902\img_1.jpg; images\Toyota_Fortuner_Sport_33902\img_2.jpg; images\Toyota_Fortuner_Sport_33902\img_3.jpg; images\Toyota_Fortuner_Sport_33902\img_4.jpg,Automatic,Gas,SUV,4000,234,376,187,9.0,"1,855","4,795","1,835",2745,7,6,80,6,12.6,-,-,AWD
Toyota,Land Cruiser,2025,9000000,Prado - Highline,3,images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_1.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_2.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_3.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_4.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_5.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_6.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_7.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_8.png; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_9.jpg,Automatic,Gas,SUV,4000,270,381,200,9.2,"1,980","4,925","1,935",2850,7,8,150,6,10.1,-,-,AWD
Toyota,Land Cruiser,2025,10700000,Prado - Vx Petrol,3,images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_1.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_2.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_3.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_4.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_5.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_6.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_7.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_8.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_9.png,Automatic,Gas,SUV,4000,270,381,200,9.2,"1,980","4,925","1,935",2850,7,8,150,6,10.1,-,-,AWD
Toyota,Rav4,2024,6550000,Full Option,3,images\Toyota_Rav4_Full_Option_34919\img_1.jpg; images\Toyota_Rav4_Full_Option_34919\img_2.jpg; images\Toyota_Rav4_Full_Option_34919\img_3.jpg; images\Toyota_Rav4_Full_Option_34919\img_4.jpg; images\Toyota_Rav4_Full_Option_34919\img_5.jpg; images\Toyota_Rav4_Full_Option_34919\img_6.jpg; images\Toyota_Rav4_Full_Option_34919\img_7.jpg; images\Toyota_Rav4_Full_Option_34919\img_8.jpg; images\Toyota_Rav4_Full_Option_34919\img_9.jpg; images\Toyota_Rav4_Full_Option_34919\img_10.jpg; images\Toyota_Rav4_Full_Option_34919\img_11.jpg,Automatic,Gas,SUV,2500,203,243,200,8.2,"1,864","4,610","1,742",2690,5,4,55,8,8.7,-,-,AWD
Toyota,Urban Cruiser,2025,1390000,Active,3,images\Toyota_Urban_Cruiser_Active_15777\img_1.jpg; images\Toyota_Urban_Cruiser_Active_15777\img_2.jpg; images\Toyota_Urban_Cruiser_Active_15777\img_3.png; images\Toyota_Urban_Cruiser_Active_15777\img_4.png; images\Toyota_Urban_Cruiser_Active_15777\img_5.png; images\Toyota_Urban_Cruiser_Active_15777\img_6.png; images\Toyota_Urban_Cruiser_Active_15777\img_7.png,Automatic,Gas,SUV,1500,103,138,165,12.0,"1,795","4,365","1,645",2600,5,4,45,4,5,-,-,FWD
Toyota,Urban Cruiser,2025,1490000,Comfort,3,images\Toyota_Urban_Cruiser_Comfort_19340\img_1.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_2.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_3.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_4.jpg; images\Toyota_Urban_Cruiser_Comfort_19340\img_5.jpg; images\Toyota_Urban_Cruiser_Comfort_19340\img_6.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_7.png,Automatic,Gas,SUV,1500,103,138,165,12.0,"1,795","4,365","1,645",2600,5,4,45,4,5,-,-,FWD
Toyota,Urban Cruiser,2026,1300000,Active,3,images\Toyota_Urban_Cruiser_Active_22723\img_1.png; images\Toyota_Urban_Cruiser_Active_22723\img_2.jpg; images\Toyota_Urban_Cruiser_Active_22723\img_3.png; images\Toyota_Urban_Cruiser_Active_22723\img_4.png; images\Toyota_Urban_Cruiser_Active_22723\img_5.jpg; images\Toyota_Urban_Cruiser_Active_22723\img_6.png; images\Toyota_Urban_Cruiser_Active_22723\img_7.png,Automatic,Gas,SUV,1500,103,138,165,12.0,"1,795","4,365","1,645",2600,5,4,45,4,5,-,-,FWD
Toyota,Urban Cruiser,2026,1400000,Comfort,3,images\Toyota_Urban_Cruiser_Comfort_13244\img_1.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_2.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_3.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_4.jpg; images\Toyota_Urban_Cruiser_Comfort_13244\img_5.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_6.jpg; images\Toyota_Urban_Cruiser_Comfort_13244\img_7.png,Automatic,Gas,SUV,1500,103,138,165,12.0,"1,795","4,365","1,645",2600,5,4,45,4,5,-,-,FWD
Vgv,U70Pro Plus,2025,1019900,Highline,4,images\Vgv_U70P_Plus_Highline_28435\img_1.png; images\Vgv_U70P_Plus_Highline_28435\img_2.jpg; images\Vgv_U70P_Plus_Highline_28435\img_3.jpg; images\Vgv_U70P_Plus_Highline_28435\img_4.jpg; images\Vgv_U70P_Plus_Highline_28435\img_5.jpg,Automatic,Gas,SUV,1500,156,215,175,10.5,"1,870","4,825","1,691",2800,7,4,55,6,6.8,-,-,FWD
Vgv,U70Pro Plus,2025,1259900,Flagship,4,images\Vgv_U70Pro_Plus_Flagship_34731\img_1.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_2.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_3.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_4.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_5.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_6.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_7.png,Automatic,Gas,SUV,1500,156,215,175,10.5,"1,870","4,825","1,691",2800,7,4,55,6,6.8,-,-,FWD
Vgv,U70Pro Plus,2025,1099900,Top Line,4,images\Vgv_U70Pro_Plus_Top_Line_30730\img_1.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_2.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_3.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_4.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_5.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_6.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_7.png,Automatic,Gas,SUV,1500,156,215,175,10.5,"1,870","4,825","1,691",2800,7,4,55,6,6.8,-,-,FWD
