Brand,Model,Trim,Year,Price,Mileage,Color,Fuel Type,Body Shape,Transmission,Engine Capacity,Cylinder Count,Image Paths
Mercedes-benz,C-class,C 200,2022,"3,650,000","10,000 KM",Black,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2022_87686\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_87686\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_87686\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_87686\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_87686\img_5.jpg; images_yallamotor\mercedes-benz_c-class_2022_87686\img_6.jpg; images_yallamotor\mercedes-benz_c-class_2022_87686\img_7.jpg; images_yallamotor\mercedes-benz_c-class_2022_87686\img_8.jpg
Mercedes-benz,C-class,C 200,2022,"3,250,000","30,000 KM",Black,Petrol,,Automatic,"1,600",,images_yallamotor\mercedes-benz_c-class_2022_8567\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_5.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_6.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_7.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_8.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_9.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_10.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_11.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_12.jpg; images_yallamotor\mercedes-benz_c-class_2022_8567\img_13.jpg
Mercedes-benz,C-class,C 200,2022,"3,250,000",35 KM,Black,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2022_38748\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_5.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_6.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_7.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_8.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_9.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_10.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_11.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_12.jpg; images_yallamotor\mercedes-benz_c-class_2022_38748\img_13.jpg
Mercedes-benz,C-class,C 200,2022,"3,350,000","35,000 KM",Black,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2022_69344\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_69344\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_69344\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_69344\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_69344\img_5.jpg
Mercedes-benz,C-class,C 180,2022,"2,950,000","5,000 KM",Gray,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2022_84411\img_1.jpeg; images_yallamotor\mercedes-benz_c-class_2022_84411\img_2.jpeg; images_yallamotor\mercedes-benz_c-class_2022_84411\img_3.jpeg; images_yallamotor\mercedes-benz_c-class_2022_84411\img_4.jpeg; images_yallamotor\mercedes-benz_c-class_2022_84411\img_5.jpeg; images_yallamotor\mercedes-benz_c-class_2022_84411\img_6.jpeg; images_yallamotor\mercedes-benz_c-class_2022_84411\img_7.jpeg; images_yallamotor\mercedes-benz_c-class_2022_84411\img_8.jpeg
Mercedes-benz,C-class,C 200,2022,"3,750,000","24,000 KM",White,Petrol,,Manual,"1,600",,images_yallamotor\mercedes-benz_c-class_2022_2486\img_1.jpeg; images_yallamotor\mercedes-benz_c-class_2022_2486\img_2.jpeg; images_yallamotor\mercedes-benz_c-class_2022_2486\img_3.jpeg; images_yallamotor\mercedes-benz_c-class_2022_2486\img_4.jpeg; images_yallamotor\mercedes-benz_c-class_2022_2486\img_5.jpeg; images_yallamotor\mercedes-benz_c-class_2022_2486\img_6.jpeg; images_yallamotor\mercedes-benz_c-class_2022_2486\img_7.jpeg; images_yallamotor\mercedes-benz_c-class_2022_2486\img_8.jpeg; images_yallamotor\mercedes-benz_c-class_2022_2486\img_9.jpeg; images_yallamotor\mercedes-benz_c-class_2022_2486\img_10.jpeg
Mercedes-benz,C-class,C 200,2022,"3,400,000","8,000 KM",Black,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2022_25551\img_1.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_2.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_3.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_4.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_5.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_6.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_7.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_8.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_9.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_10.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_11.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_12.jpeg; images_yallamotor\mercedes-benz_c-class_2022_25551\img_13.jpeg
Mercedes-benz,C-class,C 200,2022,"3,400,000","8,000 KM",Black,Petrol,,automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2022_56709\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_56709\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_56709\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_56709\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_56709\img_5.jpg
Mercedes-benz,C-class,C 180,2022,"3,499,998","52,000 KM",Gray,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2022_72300\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_5.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_6.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_7.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_8.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_9.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_10.jpg; images_yallamotor\mercedes-benz_c-class_2022_72300\img_11.jpg
Mercedes-benz,C-class,C 180,2022,"2,850,000","28,000 KM",Gray,Petrol,,Automatic,"1,600",,images_yallamotor\mercedes-benz_c-class_2022_99518\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_99518\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_99518\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_99518\img_4.jpg
Mercedes-benz,C-class,C 180,2022,"3,450,000","36,000 KM",White,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2022_39543\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_39543\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_39543\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_39543\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_39543\img_5.jpg
Mercedes-benz,C-class,C 180,2022,"3,400,000","17,500 KM",White,Hybrid,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2022_55507\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_55507\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_55507\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_55507\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_55507\img_5.jpg; images_yallamotor\mercedes-benz_c-class_2022_55507\img_6.jpg; images_yallamotor\mercedes-benz_c-class_2022_55507\img_7.jpg; images_yallamotor\mercedes-benz_c-class_2022_55507\img_8.jpg; images_yallamotor\mercedes-benz_c-class_2022_55507\img_9.jpg
Mercedes-benz,C-class,C 200,2022,"3,000,000","38,000 KM",Silver,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2022_75982\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_75982\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_75982\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_75982\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_75982\img_5.jpg
Mercedes-benz,C-class,C 200,2022,"2,600,000","90,000 KM",Other,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2022_90566\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_90566\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_90566\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_90566\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_90566\img_5.jpg
Mercedes-benz,C-class,C 200,2022,"2,850,000","38,000 KM",Silver,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2022_6420\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_6420\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_6420\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_6420\img_4.jpg
Mercedes-benz,C-class,C200,2022,"3,000,000","48,000 KM",Black,Petrol,,Manual,"1,800",,images_yallamotor\mercedes-benz_c-class_2022_56978\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_56978\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_56978\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_56978\img_4.jpg
Mercedes-benz,C-class,C 200,2022,"3,000,000","48,000 KM",Gray,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2022_71239\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_71239\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_71239\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_71239\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_71239\img_5.jpg
Mercedes-benz,C-class,C 200,2022,"2,900,000","48,000 KM",Gray,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2022_85966\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_85966\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_85966\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_85966\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_85966\img_5.jpg
Mercedes-benz,C-class,C 200,2022,"2,975,000","38,000 KM",Gray,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2022_98786\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_98786\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_98786\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_98786\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_98786\img_5.jpg; images_yallamotor\mercedes-benz_c-class_2022_98786\img_6.jpg; images_yallamotor\mercedes-benz_c-class_2022_98786\img_7.jpg; images_yallamotor\mercedes-benz_c-class_2022_98786\img_8.jpg; images_yallamotor\mercedes-benz_c-class_2022_98786\img_9.jpg
Mercedes-benz,C-class,C 180,2022,"2,700,000","20,000 KM",Silver,Petrol,,Automatic,"1,600",,images_yallamotor\mercedes-benz_c-class_2022_23086\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2022_23086\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2022_23086\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2022_23086\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2022_23086\img_5.jpg; images_yallamotor\mercedes-benz_c-class_2022_23086\img_6.jpg
Mercedes-benz,C-class,C 180,2023,"2,900,000","12,500 KM",White,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2023_56017\img_1.jpeg; images_yallamotor\mercedes-benz_c-class_2023_56017\img_2.jpeg; images_yallamotor\mercedes-benz_c-class_2023_56017\img_3.jpeg; images_yallamotor\mercedes-benz_c-class_2023_56017\img_4.jpeg; images_yallamotor\mercedes-benz_c-class_2023_56017\img_5.jpeg; images_yallamotor\mercedes-benz_c-class_2023_56017\img_6.jpeg; images_yallamotor\mercedes-benz_c-class_2023_56017\img_7.jpeg; images_yallamotor\mercedes-benz_c-class_2023_56017\img_8.jpeg; images_yallamotor\mercedes-benz_c-class_2023_56017\img_9.jpeg
Mercedes-benz,C-class,C 180,2023,"3,400,000","20,000 KM",Silver,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2023_77782\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2023_77782\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2023_77782\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2023_77782\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2023_77782\img_5.jpg
Mercedes-benz,C-class,C 180,2023,"4,100,000","12,000 KM",Gray,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2023_91434\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2023_91434\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2023_91434\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2023_91434\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2023_91434\img_5.jpg
Mercedes-benz,C-class,C 200,2023,"3,900,000","14,000 KM",White,Petrol,,Automatic,"2,000",,images_yallamotor\mercedes-benz_c-class_2023_7619\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2023_7619\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2023_7619\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2023_7619\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2023_7619\img_5.jpg
Mercedes-benz,C-class,C 200,2023,"3,750,000","14,000 KM",White,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2023_23880\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2023_23880\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2023_23880\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2023_23880\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2023_23880\img_5.jpg; images_yallamotor\mercedes-benz_c-class_2023_23880\img_6.jpg
Mercedes-benz,C-class,C 180,2023,"3,150,000","4,500 KM",Black,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2023_9618\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2023_9618\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2023_9618\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2023_9618\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2023_9618\img_5.jpg; images_yallamotor\mercedes-benz_c-class_2023_9618\img_6.jpg; images_yallamotor\mercedes-benz_c-class_2023_9618\img_7.jpg
Mercedes-benz,C-class,C 180,2023,"2,900,000","20,000 KM",Black,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2023_28829\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2023_28829\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2023_28829\img_3.jpeg; images_yallamotor\mercedes-benz_c-class_2023_28829\img_4.jpeg; images_yallamotor\mercedes-benz_c-class_2023_28829\img_5.jpeg; images_yallamotor\mercedes-benz_c-class_2023_28829\img_6.jpeg
Mercedes-benz,C-class,C 200,2023,"2,760,000","23,000 KM",Gray,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2023_46641\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2023_46641\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2023_46641\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2023_46641\img_4.jpg
Mercedes-benz,C-class,C 200,2023,"3,200,000","9,000 KM",Burgundy,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2023_60144\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2023_60144\img_2.jpg
Mercedes-benz,C-class,C 180,2023,"2,400,000","23,000 KM",Other,Petrol,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2023_69883\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2023_69883\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2023_69883\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2023_69883\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2023_69883\img_5.jpg
Mercedes-benz,C-class,C180,2024,"3,500,000","24,000 KM",Black,Petrol,,Manual,"1,800",,images_yallamotor\mercedes-benz_c-class_2024_15578\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2024_15578\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2024_15578\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2024_15578\img_4.jpg
Mercedes-benz,C-class,C 180,2024,"3,250,000","9,000 KM",Red,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2024_28713\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2024_28713\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2024_28713\img_3.jpg
Mercedes-benz,C-class,C 180,2024,"2,900,000","25,000 KM",Gray,Hybrid,,Automatic,"1,500",,images_yallamotor\mercedes-benz_c-class_2024_41670\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2024_41670\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2024_41670\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2024_41670\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2024_41670\img_5.jpg
Mercedes-benz,C-class,C 180,2024,"2,899,999","11,000 KM",Black,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2024_57997\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2024_57997\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2024_57997\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2024_57997\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2024_57997\img_5.jpg
Mercedes-benz,C-class,C 180,2025,"3,550,000","17,500 KM",Other,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2025_72717\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2025_72717\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2025_72717\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2025_72717\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2025_72717\img_5.jpg
Mercedes-benz,C-class,C 180,2026,"114,723","5,000 KM",Pink,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2026_23340\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2026_23340\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2026_23340\img_3.jpg; images_yallamotor\mercedes-benz_c-class_2026_23340\img_4.jpg
Mercedes-benz,C-class,C 180,2026,"114,723","5,000 KM",Pink,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2026_34638\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2026_34638\img_2.webp; images_yallamotor\mercedes-benz_c-class_2026_34638\img_3.webp; images_yallamotor\mercedes-benz_c-class_2026_34638\img_4.jpg; images_yallamotor\mercedes-benz_c-class_2026_34638\img_5.jpg
Mercedes-benz,C-class,C 180,2026,"114,723","5,000 KM",Pink,Petrol,,Automatic,"1,800",,images_yallamotor\mercedes-benz_c-class_2026_48651\img_1.jpg; images_yallamotor\mercedes-benz_c-class_2026_48651\img_2.jpg; images_yallamotor\mercedes-benz_c-class_2026_48651\img_3.webp; images_yallamotor\mercedes-benz_c-class_2026_48651\img_4.webp; images_yallamotor\mercedes-benz_c-class_2026_48651\img_5.webp
Mercedes-benz,Cla-class,Cla 180,2015,"1,500,000","39,000 KM",Silver,Petrol,,Automatic,"1,600",,images_yallamotor\mercedes-benz_cla-class_2015_44563\img_1.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_44563\img_2.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_44563\img_3.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_44563\img_4.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_44563\img_5.jpeg
Mercedes-benz,Cla-class,Cla 180,2015,"1,500,000","83,000 KM",Gray,Petrol,,Automatic,"1,600",,images_yallamotor\mercedes-benz_cla-class_2015_59012\img_1.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_59012\img_2.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_59012\img_3.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_59012\img_4.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_59012\img_5.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_59012\img_6.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_59012\img_7.jpeg; images_yallamotor\mercedes-benz_cla-class_2015_59012\img_8.jpeg
Mercedes-benz,Cla-class,Base/Standard,2015,"1,280,000","180,000 KM",Black,Petrol,,-,"1,600",,images_yallamotor\mercedes-benz_cla-class_2015_78405\img_1.jpg; images_yallamotor\mercedes-benz_cla-class_2015_78405\img_2.jpg; images_yallamotor\mercedes-benz_cla-class_2015_78405\img_3.jpg; images_yallamotor\mercedes-benz_cla-class_2015_78405\img_4.jpg
Mercedes-benz,Cla-class,Cla 180,2016,"1,500,000","100,000 KM",Silver,Petrol,,Automatic,"1,600",,images_yallamotor\mercedes-benz_cla-class_2016_92525\img_1.jpeg; images_yallamotor\mercedes-benz_cla-class_2016_92525\img_2.jpeg; images_yallamotor\mercedes-benz_cla-class_2016_92525\img_3.jpeg; images_yallamotor\mercedes-benz_cla-class_2016_92525\img_4.jpeg; images_yallamotor\mercedes-benz_cla-class_2016_92525\img_5.jpeg
Mercedes-benz,Cla-class,Cla 180,2018,"1,350,000","140,000 KM",White,Petrol,,Automatic,"1,600",,images_yallamotor\mercedes-benz_cla-class_2018_8435\img_1.jpeg; images_yallamotor\mercedes-benz_cla-class_2018_8435\img_2.jpeg; images_yallamotor\mercedes-benz_cla-class_2018_8435\img_3.jpeg; images_yallamotor\mercedes-benz_cla-class_2018_8435\img_4.jpeg
Mercedes-benz,Cla-class,Base/Standard,1991,"250,000","80,000 KM",White,Petrol,,Automatic,180,,images_yallamotor\mercedes-benz_cla-class_1991_45534\img_1.jpg; images_yallamotor\mercedes-benz_cla-class_1991_45534\img_2.jpg; images_yallamotor\mercedes-benz_cla-class_1991_45534\img_3.jpg; images_yallamotor\mercedes-benz_cla-class_1991_45534\img_4.jpg; images_yallamotor\mercedes-benz_cla-class_1991_45534\img_5.jpg
